products,reactants,predictions
O=C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,Fc1ccc(Cn2c(N3CCC4(CC3)OCCO4)nc3ccccc32)cc1,"Fc1ccc(Cn2c(N3CCC4(CC3)OCCO4)nc3ccccc32)cc1,Fc1ccc(Cn2c(Cl)nc3ccccc32)cc1.O=C1CCNCC1,Fc1ccc(Cn2c(Br)nc3ccccc32)cc1.O=C1CCNCC1,Fc1ccc(CBr)cc1.O=C1CCN(c2nc3ccccc3[nH]2)CC1,FCc1ccc(Cn2c(N3CCC4(CC3)OCCO4)nc3ccccc32)cc1,CS(=O)(=O)OCc1ccc(F)cc1.O=C1CCN(c2nc3ccccc3[nH]2)CC1,Fc1ccc(CCl)cc1.O=C1CCN(c2nc3ccccc3[nH]2)CC1,,Fc1ccc(Cn2c(F)nc3ccccc32)cc1.O=C1CCNCC1,"
CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(-c4csc([C@H](C)N5CCCC5)c4)cc23)CC1,C1CCNC1.CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(-c4csc(C(C)=O)c4)cc23)CC1,"CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(Br)cc23)CC1.C[C@H](c1cc(B2OC(C)(C)C(C)(C)O2)cs1)N1CCCC1,CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(Br)cc23)CC1.C[C@H](c1cc(B(O)O)cs1)N1CCCC1,CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(Br)cc23)CC1.C[C@@H](c1cc(B2OC(C)(C)C(C)(C)O2)cs1)N1CCCC1,CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(Br)cc23)CC1.C[C@H](c1cc(B2OC(C)(C)C(C)(C)O2)cs1)N1CCCC1,CCS(=O)(=O)N1CC=C(c2c[nH]c3c(C(N)=O)cc(-c4csc([C@H](C)N5CCCC5)c4)cc23)CC1,CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(Br)cc23)CC1.C[C@@H](c1cc(B(O)O)cs1)N1CCCC1,CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(Br)cc23)CC1.C[C@@H](c1cc(B2OC(C)(C)C(C)(C)O2)cs1)N1CCCC1,CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(Br)cc23)CC1.C[C@H](c1cc(Br)cs1)N1CCCC1,CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(Br)cc23)CC1.C[C@@H](c1cc(B2OC(C)(C)C(C)(C)O2)cs1)N1CCCC1,CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(B4OC(C)(C)C(C)(C)O4)cc23)CC1.C[C@@H](c1cc(Br)cs1)N1CCCC1"
O=C(c1c(-c2ccccc2)sc2ccccc12)N1CCN(c2cccc(Cl)c2)CC1,Clc1cccc(N2CCNCC2)c1.O=C(O)c1c(-c2ccccc2)sc2ccccc12,"Clc1cccc(N2CCNCC2)c1.O=C(O)c1c(-c2ccccc2)sc2ccccc12,Clc1cccc(N2CCNCC2)c1.O=C(Cl)c1c(-c2ccccc2)sc2ccccc12,Clc1cccc(N2CCNCC2)c1.O=C(O)c1c(-c2ccccc2)sc2ccccc12,,ClCc1cccc(N2CCNCC2)c1.O=C(O)c1c(-c2ccccc2)sc2ccccc12,Cc1cccc(N2CCNCC2)c1.O=C(O)c1c(-c2ccccc2)sc2ccccc12,Clc1cccc(N2CCNCC2)c1.O=C(O)c1c(-c2ccccc2)sc2ccccc12,Clc1cccc(N2CC[NH2+]CC2)c1.O=C(O)c1c(-c2ccccc2)sc2ccccc12,Clc1cccc(N2CCNCC2)c1Cl.O=C(O)c1c(-c2ccccc2)sc2ccccc12,"
COC(=O)[C@@H](NC(=O)c1cc(C)sc1NC(=O)Nc1c(Cl)cccc1Cl)C1CCCCC1,COC(=O)[C@@H](N)C1CCCCC1.Cc1cc(C(=O)O)c(NC(=O)Nc2c(Cl)cccc2Cl)s1,"COC(=O)[C@@H](N)C1CCCCC1.Cc1cc(C(=O)O)c(NC(=O)Nc2c(Cl)cccc2Cl)s1,COC(=O)[C@@H](NC(=O)c1cc(C)sc1N)C1CCCCC1.O=C=Nc1c(Cl)cccc1Cl,,C=[N+]=[N-].Cc1cc(C(=O)N[C@@H](C(=O)O)C2CCCCC2)c(NC(=O)Nc2c(Cl)cccc2Cl)s1,COC(=O)[C@@H](N)C1CCCCC1.Cc1cc(C(=O)[O-])c(NC(=O)Nc2c(Cl)cccc2Cl)s1,COC(=O)[C@@H]([NH3+])C1CCCCC1.Cc1cc(C(=O)O)c(NC(=O)Nc2c(Cl)cccc2Cl)s1,,COC(=O)Nc1sc(C)cc1C(=O)O.COC(=O)[C@@H](N)C1CCCCC1,COC(F)[C@@H](N)C1CCCCC1.Cc1cc(C(=O)O)c(NC(=O)Nc2c(Cl)cccc2Cl)s1,COC(=O)[C@@H](N)C1CCCCC1.Cc1cc(C(=O)O)c(SC(=O)Nc2c(Cl)cccc2Cl)s1"
CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCC(Oc2ccc([N+](=O)[O-])cc2)CC1,CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCC(O)CC1.O=[N+]([O-])c1ccc(O)cc1,"CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCC(O)CC1.O=[N+]([O-])c1ccc(O)cc1,CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCC(O)CC1.O=[N+]([O-])c1ccc(F)cc1,CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)O.O=[N+]([O-])c1ccc(OC2CCNCC2)cc1,CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)Cl.O=[N+]([O-])c1ccc(OC2CCNCC2)cc1,CC(C)(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCC(O)CC1.O=[N+]([O-])c1ccc(O)cc1,CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCC(Br)CC1.O=[N+]([O-])c1ccc(O)cc1,CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCC(O)CC1.O=[N+]([O-])c1ccc([O-])cc1,CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)[O-].O=[N+]([O-])c1ccc(OC2CCNCC2)cc1,,CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCC(O)CC1.O=[N+]([O-])c1ccc(I)cc1"
O=C(O)c1cnc(O[C@@H]2CCOC2)c(-c2ccc(Cl)cc2)c1,O=C(O)c1cnc(Cl)c(-c2ccc(Cl)cc2)c1.O[C@@H]1CCOC1,"COC(=O)c1cnc(O[C@@H]2CCOC2)c(-c2ccc(Cl)cc2)c1,CCOC(=O)c1cnc(O[C@@H]2CCOC2)c(-c2ccc(Cl)cc2)c1,COC(=O)c1cnc(N[C@@H]2CCOC2)c(-c2ccc(Cl)cc2)c1,CN(C)C(=O)c1cnc(O[C@@H]2CCOC2)c(-c2ccc(Cl)cc2)c1,Cc1cnc(O[C@@H]2CCOC2)c(-c2ccc(Cl)cc2)c1,COC(=O)c1cnc(O[C@H]2CCOC2)c(-c2ccc(Cl)cc2)c1,COOC(=O)c1cnc(O[C@@H]2CCOC2)c(-c2ccc(Cl)cc2)c1,CON(C)C(=O)c1cnc(O[C@@H]2CCOC2)c(-c2ccc(Cl)cc2)c1,Nc1ncc(C(=O)O)cc1-c1ccc(Cl)cc1.O[C@@H]1CCOC1,COC(=O)c1cnc(O[C@@H]2C=COC2)c(-c2ccc(Cl)cc2)c1"
Nc1ccc(Sc2cnc3ncccn23)cc1,CC(=O)Nc1ccc(Sc2cnc3ncccn23)cc1,"O=[N+]([O-])c1ccc(Sc2cnc3ncccn23)cc1,CC(=O)Nc1ccc(Sc2cnc3ncccn23)cc1,Brc1cnc2ncccn12.Nc1ccc(S)cc1,Clc1cnc2ncccn12.Nc1ccc(S)cc1,c1ccc(CNc2ccc(Sc3cnc4ncccn34)cc2)cc1,Fc1cnc2ncccn12.Nc1ccc(S)cc1,[N-]=[N+]=Nc1ccc(Sc2cnc3ncccn23)cc1,c1ccc(COc2ccc(Sc3cnc4ncccn34)cc2)cc1,,c1ccc(CN(c2ccccc2)c2cnc3ncccn23)cc1"
COCOc1ccc(C=CCO)cc1[N+](=O)[O-],COCOc1ccc(C=CC(=O)OC)cc1[N+](=O)[O-],"CCOC(=O)C=Cc1ccc(OCOC)c([N+](=O)[O-])c1,COCOc1ccc(C=CC(=O)OC)cc1[N+](=O)[O-],COCOc1ccc(C=CC(=O)O)cc1[N+](=O)[O-],COCCl.O=[N+]([O-])c1cc(C=CCO)ccc1O,C=CCO.COCOc1ccc(Br)cc1[N+](=O)[O-],C=CC(=O)O.COCOc1ccc(Br)cc1[N+](=O)[O-],COCCl.O=CC=Cc1ccc(O)c([N+](=O)[O-])c1,COCOc1ccc(C=CC=O)cc1[N+](=O)[O-],COCOc1ccc(C=CCOC(C)=O)cc1[N+](=O)[O-],COCCl.O=C(O)C=Cc1ccc(O)c([N+](=O)[O-])c1"
C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2ccc(Cl)cc2F)c2cccnc12,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(Cl)c2cccnc12.OB(O)c1ccc(Cl)cc1F,"C[C@@H]1CNCCN1c1nnc(-c2ccc(Cl)cc2F)c2cccnc12.O=C(Cl)c1ccccc1,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(Br)c2cccnc12.OB(O)c1ccc(Cl)cc1F,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(Cl)c2cccnc12.OB(O)c1ccc(Cl)cc1F,C[C@H]1CNCCN1c1nnc(-c2ccc(Cl)cc2F)c2cccnc12.O=C(Cl)c1ccccc1,C[C@@H]1CNCCN1c1nnc(Br)c2cccnc12.O=C(Cl)c1ccccc1,C[C@@H]1CNCCN1c1nnc(-c2ccc(Cl)cc2F)c2cccnc12.O=C(O)c1ccccc1,C[C@@H]1CNCCN1c1nnc(-c2ccc(Cl)cc2F)c2cccnc12.O=C(Br)c1ccccc1,C[C@@H]1CNCCN1c1nnc(Cl)c2cccnc12.O=C(Cl)c1ccccc1,CS(=O)(=O)OC(=O)c1ccccc1.C[C@@H]1CNCCN1c1nnc(-c2ccc(Cl)cc2F)c2cccnc12,"
Cc1ccc(C)c(N2CCN(C(=O)[C@@H]3CN(S(=O)(=O)c4ccccc4)C(=O)N3Cc3ccccc3)CC2)c1,BrCc1ccccc1.Cc1ccc(C)c(N2CCN(C(=O)[C@@H]3CN(S(=O)(=O)c4ccccc4)C(=O)N3)CC2)c1,"Cc1ccc(C)c(N2CCN(C(=O)[C@@H]3CN(S(=O)(=O)c4ccccc4)C(=O)N3Cc3ccccc3)CC2)c1.O=Cc1ccccc1,Cc1ccc(C)c(N2CCN(C(=O)[C@@H]3CN(S(=O)(=O)c4ccccc4)C(=O)N3Cc3ccccc3)CC2)c1.OCc1ccccc1,Cc1ccc(C)c(N2CCN(C(=O)[C@@H]3CN(S(=O)(=O)c4ccccc4)C(=O)N3)CC2)c1.OCc1ccccc1,BrCc1ccccc1.Cc1ccc(C)c(N2CCN(C(=O)[C@@H]3CN(S(=O)(=O)c4ccccc4)C(=O)N3)CC2)c1,Cc1ccc(C)c(N2CCN(C(=O)[C@@H]3CN(S(=O)(=O)c4ccccc4)C(=O)N3)CC2)c1.ClCc1ccccc1,Cc1ccc(C)c(N2CCN(C(=O)[C@@H]3CN(S(=O)(=O)c4ccccc4)C(=O)N3Cc3ccccc3)CC2)c1.OB(O)c1ccccc1,Cc1ccc(C)c(N2CCN(C(=O)[C@@H]3CNC(=O)N3Cc3ccccc3)CC2)c1.O=S(=O)(Cl)c1ccccc1,BrCc1ccccc1.Cc1ccc(C)c(N2CCN(C(=O)[C@@H]3CN(S(=O)(=O)c4ccccc4)C(=O)N3)CC2)c1,Cc1ccc(C)c(N2CCNCC2)c1.O=C(O)[C@@H]1CN(S(=O)(=O)c2ccccc2)C(=O)N1Cc1ccccc1,BrCc1ccccc1.Cc1ccc(C)c(N2CCN(C(=O)[C@@H]3CN(S(=O)(=O)c4ccccc4)C(=O)N3Cc3ccccc3)CC2)c1"
Cc1cccc(Cn2nc(C)c3c(NC(=O)c4cnc5cc(OCCN6CCN(C(=O)OC(C)(C)C)CC6)ccn45)cccc32)n1,CC(C)(C)OC(=O)N1CCN(CCO)CC1.Cc1cccc(Cn2nc(C)c3c(NC(=O)c4cnc5cc(F)ccn45)cccc32)n1,"CC(C)(C)OC(=O)N1CCN(CCO)CC1.Cc1cccc(Cn2nc(C)c3c(NC(=O)c4cnc5cc(F)ccn45)cccc32)n1,CC(C)(C)OC(=O)N1CCN(CCBr)CC1.Cc1cccc(Cn2nc(C)c3c(NC(=O)c4cnc5cc(O)ccn45)cccc32)n1,CC(C)(C)OC(=O)N1CCN(CCO)CC1.Cc1cccc(Cn2nc(C)c3c(NC(=O)c4cnc5cc(O)ccn45)cccc32)n1,CC(C)(C)OC(=O)N1CCNCC1.Cc1cccc(Cn2nc(C)c3c(NC(=O)c4cnc5cc(F)ccn45)cccc32)n1,CC(C)(C)OC(=O)N1CCN(CCO)CC1.Cc1cccc(Cn2nc(C)c3c(NC(=O)c4cnc5cc(Br)ccn45)cccc32)n1,CC(C)(C)OC(=O)N1CCN(CCO)CC1.Cc1cccc(Cn2nc(C)c3c(NC(=O)c4cnc5cc(Cl)ccn45)cccc32)n1,CC(C)(C)OC(=O)N1CCNCC1.Cc1cccc(Cn2nc(C)c3c(NC(=O)c4cnc5cc(OCC=O)ccn45)cccc32)n1,CC(C)(C)OC(=O)N1CCN(CCCl)CC1.Cc1cccc(Cn2nc(C)c3c(NC(=O)c4cnc5cc(O)ccn45)cccc32)n1,CC(C)(C)OC(=O)N1CCN(CCO)CC1.Cc1cccc(Cn2nc(C)c3c(NC(=O)c4cnc5cc(I)ccn45)cccc32)n1,"
CCCCCCC(=O)NCCc1ccccc1Cl,CCCCCCC(=O)Cl.NCCc1ccccc1Cl,"CCCCCCC(=O)Cl.NCCc1ccccc1Cl,CCCCCCCC(=O)Cl.NCCc1ccccc1Cl,CCCCC=CC(=O)NCCc1ccccc1Cl,CCCCCCC(=O)CCl.NCCc1ccccc1Cl,CCCCCCC(=O)Br.NCCc1ccccc1Cl,CCCCCC(=O)Cl.NCCc1ccccc1Cl,,C=CCCCCC(=O)Cl.NCCc1ccccc1Cl,,CC=CCCCC(=O)Cl.NCCc1ccccc1Cl"
Nc1ccc(-n2cccn2)cc1N,Nc1cc(-n2cccn2)ccc1[N+](=O)[O-],"Nc1cc(-n2cccn2)ccc1[N+](=O)[O-],Nc1ccc(-n2cccn2)cc1[N+](=O)[O-],Nc1ccc(Br)cc1N.c1cn[nH]c1,Nc1nc(-n2cccn2)ccc1[N+](=O)[O-],Nc1ccc(-n2cccn2)cc1[N+](=O)[O-],Nc1cc(-n2cccn2)ccc1N=O,[N-]=[N+]=Nc1cc(-n2cccn2)ccc1N,,,Nc1cc(-n2cccn2)ncc1[N+](=O)[O-]"
Fc1cc(Br)ccc1Oc1ccccc1,OB(O)c1ccccc1.Oc1ccc(Br)cc1F,"OB(O)c1ccccc1.Oc1ccc(Br)cc1F,OB(O)c1ccccc1.Oc1ccc(Br)cc1F,Ic1ccccc1.Oc1ccc(Br)cc1F,Fc1cc(Br)ccc1Oc1ccccc1.Ic1ccccc1,Fc1cc(Br)ccc1I.Oc1ccccc1,Fc1cc(Br)ccc1Oc1ccc(Cl)cc1.Ic1ccccc1,Oc1ccc(Br)cc1F.Oc1ccccc1,Fc1ccc(Br)cc1F.Oc1ccccc1,Oc1ccc(Br)cc1F,Nc1ccccc1.OB(O)c1ccc(Br)cc1F"
CC(=O)SCC1CCCCCCCSC[C@@H](C(=O)OCc2ccccc2)NC1=O,BrCc1ccccc1.CC(=O)SCC1CCCCCCCSC[C@@H](C(=O)O)NC1=O,"CC(=O)SCC1CCCCCCCSC[C@@H](C(=O)O)NC1=O.ClCc1ccccc1,CC(=O)SCC1CCCCCCCCSC[C@@H](C(=O)O)NC1=O.ClCc1ccccc1,CC(=O)SCC1CCCCCCCSC[C@H](C(=O)O)NC1=O.ClCc1ccccc1,CC(=O)S.O=C1N[C@H](C(=O)OCc2ccccc2)CSCCCCCCCC1CBr,CC(=O)SCC1CCCCCCCC(C(=O)O)NC1=O.ClCc1ccccc1,CC(=O)SCC1CCCCCCCC[C@H](C(=O)O)NC1=O.ClCc1ccccc1,CC(=O)SCC1CCCCCCCCSC[C@H](C(=O)O)NC1=O.ClCc1ccccc1,CC(=O)SCC1CCCCCCCCC(C(=O)O)NC1=O.ClCc1ccccc1,CC(=O)SCC1CCCCCCCSCC(C(=O)O)NC1=O.ClCc1ccccc1,CC(=O)S.O=C1N[C@H](C(=O)OCc2ccccc2)CSCCCCCCC1CBr"
CCS(=O)(=O)Nc1ccc(-c2ncnc3cc(-c4ccc(F)cc4)sc23)cc1,CCS(=O)(=O)Cl.Nc1ccc(-c2ncnc3cc(-c4ccc(F)cc4)sc23)cc1,"CCS(=O)(=O)Nc1ccc(-c2ncnc3cc(Br)sc23)cc1.OB(O)c1ccc(F)cc1,CCS(=O)(=O)Cl.Nc1ccc(-c2ncnc3cc(-c4ccc(F)cc4)sc23)cc1,CCS(=O)(=O)Nc1ccc(-c2ncnc3cc(I)sc23)cc1.OB(O)c1ccc(F)cc1,CCS(=O)(=O)Nc1ccc(-c2ncnc3cc(Cl)sc23)cc1.OB(O)c1ccc(F)cc1,CCS(=O)(=O)Nc1ccc(B(O)O)cc1.Fc1ccc(-c2cc3ncnc(Cl)c3s2)cc1,CCS(N)(=O)=O.Fc1ccc(-c2cc3ncnc(-c4ccc(Br)cc4)c3s2)cc1,C#CS(=O)(=O)Nc1ccc(-c2ncnc3cc(-c4ccc(F)cc4)sc23)cc1,CCS(=O)(=O)Nc1ccc(-c2ncnc3cc(Br)sc23)cc1.OB(O)c1ccc(F)cc1,CCC(=O)OS(=O)(=O)CC.Nc1ccc(-c2ncnc3cc(-c4ccc(F)cc4)sc23)cc1,CCS(=O)(=O)OCc1ccc(-c2ncnc3cc(Br)sc23)cc1.OB(O)c1ccc(F)cc1"
CN1CCc2c(Cl)ccc3c2N(CC1)C1CCCC31,CN1CCc2c(Cl)ccc3c4c(n(c23)CC1)CCC4,"CN1CCc2c(Cl)ccc3c4c(n(c23)CC1)CCC4,CN1CCc2c(Cl)ccc3c4c(n(c23)CC1)CC4,,CN1CCc2c(Cl)ccc3c4c(n(c23)CC1)CCN4,CN1CCc2c(Cl)ccc3c4c(n(c23)CC1)CCNC4,,CN1CCc2c(Cl)ccc3c4c(n(c23)CC1)CC[C]4,CN1CCc2c(Cl)ccc3c4c(n(c23)CC1)CC=C4,CN1CCc2c(Cl)ccc3c4c(n(c23)CC1)CCO4,C=O.Clc1ccc2c3c1CCNCCN3C1CCCC21"
Cn1c2c(c3ccc(N4CCN(CCc5ccccc5)CC4=O)nc31)CN(C(=O)OC(C)(C)C)CC2,Cn1c2c(c3ccc(Br)nc31)CN(C(=O)OC(C)(C)C)CC2.O=C1CN(CCc2ccccc2)CCN1,"Cn1c2c(c3ccc(Br)nc31)CN(C(=O)OC(C)(C)C)CC2.O=C1CN(CCc2ccccc2)CCN1,Cn1c2c(c3ccc(Cl)nc31)CN(C(=O)OC(C)(C)C)CC2.O=C1CN(CCc2ccccc2)CCN1,Cn1c2c(c3ccc(Br)nc31)CCN(C(=O)OC(C)(C)C)C2.O=C1CN(CCc2ccccc2)CCN1,Cn1c2c(c3ccc(NC(=O)CN(CCCl)CCc4ccccc4)nc31)CN(C(=O)OC(C)(C)C)CC2,CC(C)(C)OC(=O)N1CCc2[nH]c3nc(Cl)ccc3c2C1.O=C1CN(CCc2ccccc2)CCN1,Cn1c2c(c3ccc(Cl)nc31)CCN(C(=O)OC(C)(C)C)C2.O=C1CN(CCc2ccccc2)CCN1,Cn1c2c(c3ccc(Br)nc31)CN(C(=O)OC(C)(C)C)CC2.O=C1CN(CCc2ccccc2)CCN1,Cn1c2c(c3ccc(Br)nc31)CN(C(=O)OC(C)(C)C)CC2.O=C1CN(CCc2ccccc2)CCN1,Cn1c2c(c3ccc(Cl)nc31)CN(C(=O)OC(C)(C)C)CC2.O=C1CN(CCc2ccccc2)CCN1,Cn1c2c(c3ccc(Cl)nc31)CN(C(=O)OC(C)(C)C)CC2.O=C1CN(CCc2ccccc2)CCN1"
CC(C)(C)OC(=O)N1CCC[C@@H]1C=O,CC(C)(C)OC(=O)N1CCC[C@@H]1CO,"CC(C)(C)OC(=O)N1CCC[C@@H]1CO,CC(C)(C)OC(=O)N1CCC[C@H]1CO,CC(C)(C)OC(=O)N1CCC[C@@H]1C[O-],CC(C)(C)OC(=O)N1CCC[C]1CO,CC(C)OC(=O)N1CCC[C@@H]1CO,COC(C)(C)OC(=O)N1CCC[C@@H]1CO,CC(C)(C)OC(=O)n1cccc1CO,CC(C)(C)OC(=O)N1CCC[C@@H]1C=O,C[Si](C)(C)OC(=O)N1CCC[C@@H]1CO,CC(C)(C)OC(=O)N1CCC[C@@H]1CCO"
C[C@H](NC(=O)c1ccc(C(=O)N2CCC[C@@H]2Cn2ccnc2)c(Cl)c1)c1nc2cc(Cl)ccc2[nH]1,C[C@H](NC(=O)c1ccc(C(=O)O)c(Cl)c1)c1nc2cc(Cl)ccc2[nH]1.c1cn(C[C@H]2CCCN2)cn1,"C[C@H](NC(=O)c1ccc(C(=O)O)c(Cl)c1)c1nc2cc(Cl)ccc2[nH]1.c1cn(C[C@@H]2CCCN2)cn1,C[C@H](NC(=O)c1ccc(C(=O)O)c(Cl)c1)c1nc2cc(Cl)ccc2[nH]1.c1c[nH]cn1,,C[C@H](NC(=O)c1ccc(C(=O)O)c(Cl)c1)c1nc2cc(Cl)ccc2[nH]1.c1cn(C[C@H]2CCCN2)cn1,,C[C@H](NC(=O)c1ccc(C(=O)N2CC=C[C@@H]2Cn2ccnc2)c(Cl)c1)c1nc2cc(Cl)ccc2[nH]1,C[C@H](NC(=O)c1ccc(C(=O)N2CCC[C@@H]2CBr)c(Cl)c1)c1nc2cc(Cl)ccc2[nH]1.c1c[nH]cn1,C[C@H](NC(=O)c1ccc(C(=O)O)c(Cl)c1)c1nc2cc(Cl)ccc2[nH]1.c1c[nH]cn1.c1c[nH]cn1,C[C@H](NC(=O)c1ccc(C(=O)O)c(Cl)c1)c1nc2cc(Cl)ccc2[nH]1.c1cn([C@@H]2CCCN2)cn1,C[C@H](NC(=O)c1ccc(C(=O)O)c(Cl)c1)c1nc2cc(Cl)ccc2[nH]1.c1cn([C@H]2CCCN2)cn1"
Cc1c(F)ccc(C(=O)N2CCNC(=O)C2)c1Cl,Cc1c(F)ccc(C(=O)Cl)c1Cl.O=C1CNCCN1,"Cc1c(F)ccc(C(=O)O)c1Cl.O=C1CNCCN1,Cc1c(F)ccc(C(=O)Cl)c1Cl.O=C1CNCCN1,COC(=O)c1ccc(F)c(C)c1Cl.O=C1CNCCN1,COc1c(F)ccc(C(=O)N2CCNC(=O)C2)c1Cl,Cc1c(F)cccc1C(=O)O.O=C1CNCCN1,,C1CNCCN1.Cc1c(F)ccc(C(=O)O)c1Cl,COc1ccc(CN2CCNC(=O)C2)c(Cl)c1C,Cc1c(F)ccc(Br)c1Cl.O=C1CNCCN1,Cc1c(F)ccc(C(O)O)c1Cl.O=C1CNCCN1"
N#Cc1c2ccccc2c(C=O)c2ccccc12,N#C[Cu].O=Cc1c2ccccc2c(Cl)c2ccccc12,"CN(C)C=O.N#Cc1c2ccccc2cc2ccccc12,N#C[Cu].O=Cc1c2ccccc2c(Br)c2ccccc12,N#C[Cu].O=Cc1c2ccccc2cc2ccccc12,N#Cc1c2ccccc2c(CO)c2ccccc12,Brc1c2ccccc2cc2ccccc12.CN(C)C=O,Brc1c2ccccc2cc2ccccc12.[C-]#N,,Clc1c2ccccc2cc2ccccc12.N#C[Cu],,Clc1c2ccccc2cc2ccccc12.[C-]#N"
CCN(CCCN)Cc1ccccc1OC,CCN(CCCNC(=O)OCc1ccccc1)Cc1ccccc1OC,"CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,CCNCCCN.COc1ccccc1C=O,CCN(CCCNC(=O)OC(C)(C)C)Cc1ccccc1OC,CCN(CCC#N)Cc1ccccc1OC,CCOC(=O)c1ccccc1OC.NCCCNCCCN,CC=O.COc1ccccc1CNCCCN,CCOC(=O)c1ccccc1OC.COc1ccccc1CNCCCN,CCN(CCCN)Cc1ccccc1OC.NCCCBr,CCNCCCN.COc1ccccc1CBr,CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC"
COC(C)(c1cccc2c1CC[C@@H]2O[Si](C)(C)C(C)(C)C)C(C)(C)C,CC(C)(C)C(C)(O)c1cccc2c1CC[C@@H]2O[Si](C)(C)C(C)(C)C.CI,"CC(C)(C)C(C)(O)c1cccc2c1CC[C@H]2O[Si](C)(C)C(C)(C)C.CI,CC(C)(C)C(C)(C)c1cccc2c1CC[C@@H]2O[Si](C)(C)C(C)(C)C.CI,CC(C)(C)C(C)(O)c1cccc2c1CC[C@H]2O[Si](C)(C)C(C)(C)C(C)(C)C.CI,CC(C)(C)C(C)(O)c1cccc2c1CCC2O[Si](C)(C)C(C)(C)C.CI,CC(C)(C)C(C)(O)c1cccc2c1CC[C@@H]2O[Si](C)(C)C(C)(C)C.CI,CC(C)(C)C(C)(C)c1cccc2c1CCC2O[Si](C)(C)C(C)(C)C.CI,CC(C)(C)C(C)(O)c1cccc2c1CC[C@H]2O[Si](C)(C)C(C)(C)C.CI,CC(C)(C)C(=O)c1cccc2c1CC[C@H]2O[Si](C)(C)C(C)(C)C.CI,CC(C)(C)C(C)(O)c1cccc2c1CC[C@@H]2O[Si](C)(C)C(C)(C)C.CI,CC(C)(C)C(C)(C)C(C)(O)c1cccc2c1CC[C@@H]2O[Si](C)(C)C(C)(C)C.CI"
O=C(O)c1cc(F)c(-c2cccc(C(F)(F)F)c2)nc1Oc1ccccc1Cl,CC(C)(C)OC(=O)c1cc(F)c(-c2cccc(C(F)(F)F)c2)nc1Oc1ccccc1Cl,"O=C(O)c1cc(F)c(-c2cccc(C(F)(F)F)c2)nc1Cl.Oc1ccccc1Cl,O=C(O)c1cc(F)c(-c2cccc(C(F)(F)F)c2)nc1Cl.[O-]c1ccccc1Cl,O=C(O)c1cc(F)c(-c2cccc(C(F)(F)F)c2)nc1O.Oc1ccccc1Cl,COC(=O)c1cc(F)c(-c2cccc(C(F)(F)F)c2)nc1Oc1ccccc1Cl,CCOC(=O)c1cc(F)c(-c2cccc(C(F)(F)F)c2)nc1Oc1ccccc1Cl,O=C(O)c1cc(F)c(-c2cccc(C(F)(F)F)c2)nc1Cl.Oc1ccccc1Cl,,O=C(O)c1cc(F)c(-c2cccc(C(F)(F)F)c2)nc1F.Oc1ccccc1Cl,,N=C(O)c1cc(F)c(-c2cccc(C(F)(F)F)c2)nc1Cl.Oc1ccccc1Cl"
Cn1cc(CCO)c2ccccc21,COC(=O)Cc1cn(C)c2ccccc12,"CI.OCCc1c[nH]c2ccccc12,CO.OCCc1c[nH]c2ccccc12,Cn1cc(CC(=O)O)c2ccccc21,C=O.OCCc1c[nH]c2ccccc12,CCI.OCCc1c[nH]c2ccccc12,ICI.OCCc1c[nH]c2ccccc12,BrCI.OCCc1c[nH]c2ccccc12,,,"
