products,reactants,predictions
Cc1c(C2CC2)cc(Cl)c(N)c1F,Cc1c(Br)cc(Cl)c(N)c1F.OB(O)C1CC1,"Cc1c(I)cc(Cl)c(N)c1F.OB(O)C1CC1,Cc1c(Br)cc(Cl)c(N)c1F.OB(O)C1CC1,CC(=O)Nc1c(Cl)cc(C2CC2)c(C)c1F,Cc1c(Cl)cc(Cl)c(N)c1F.OB(O)C1CC1,Cc1c(I)cc(Cl)c(N)c1F.[Zn+]C1CC1,Cc1c(Br)cc(Cl)c(N)c1F.[Zn+]C1CC1,Cc1c(C2CC2)cc(Cl)c([N+](=O)[O-])c1F,CC(=O)Nc1c(Cl)cc(C2CC2)c(C)c1F,Cc1c(C2CC2)cc(Cl)c(NC(=O)C(F)(F)F)c1F,Cc1c(C2=CC2)cc(Cl)c(N)c1F"
CCn1c(=O)sc2cc([N+](=O)[O-])ccc21,CCI.O=c1[nH]c2ccc([N+](=O)[O-])cc2s1,"CCI.O=c1[nH]c2ccc([N+](=O)[O-])cc2s1,CCBr.O=c1[nH]c2ccc([N+](=O)[O-])cc2s1,C#Cn1c(=O)sc2cc([N+](=O)[O-])ccc21,CCI,CCn1c(=O)sc2cc([N+](=O)[O-])ccc21.O=c1[nH]c2ccc([N+](=O)[O-])cc2s1,CC[S-].O=c1[nH]c2ccc([N+](=O)[O-])cc2s1,,CCCl.O=c1[nH]c2ccc([N+](=O)[O-])cc2s1,CC=O.O=c1[nH]c2ccc([N+](=O)[O-])cc2s1,CCO.O=c1[nH]c2ccc([N+](=O)[O-])cc2s1"
Cc1cc(OC2CCN(C(=O)OC(C)(C)C)CC2)ccc1[N+](=O)[O-],CC(C)(C)OC(=O)N1CCC(OS(C)(=O)=O)CC1.Cc1cc(O)ccc1[N+](=O)[O-],"CC(C)(C)OC(=O)N1CCC(O)CC1.Cc1cc(O)ccc1[N+](=O)[O-],CC(C)(C)OC(=O)N1CCC(OS(C)(=O)=O)CC1.Cc1cc(O)ccc1[N+](=O)[O-],CC(C)(C)OC(=O)N1CCC(O)CC1.Cc1cc(F)ccc1[N+](=O)[O-],CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.Cc1cc(OC2CCNCC2)ccc1[N+](=O)[O-],CC(C)(C)OC(=O)N1CCC(I)CC1.Cc1cc(O)ccc1[N+](=O)[O-],CB(O)O.Cc1cc(OC2CCN(C(=O)OC(C)(C)C)CC2)ccc1[N+](=O)[O-],CC(C)(C)OC(=O)N1CCC(Br)CC1.Cc1cc(O)ccc1[N+](=O)[O-],CBr.Cc1cc(OC2CCN(C(=O)OC(C)(C)C)CC2)ccc1[N+](=O)[O-],CC(C)(C)OC(=O)N1CCC(O)CC1.Cc1cc(O)ccc1[N+](=O)[O-],CB1OB(C)OB(C)O1.CC(C)(C)OC(=O)N1CCC(Oc2ccc([N+](=O)[O-])c(Br)c2)CC1"
CCCc1cccc2c1OCCNC2,CCCc1cccc2c1OCCN(C(=O)OC(C)(C)C)C2,"C=CCc1cccc2c1OCCNC2,CCCc1cccc2c1OCC(=O)NC2,CCCc1cccc2c1OCCN(C(=O)OC(C)(C)C)C2,Brc1cccc2c1OCCNC2.CCC[Zn+],CCCc1cccc2c1OCCN(Cc1ccccc1)C2,C/C=C\c1cccc2c1OCCNC2,C/C=C/c1cccc2c1OCCNC2,CCCc1cccc2c1OCCN(Cc1ccc(OC)cc1)C2,CCCc1cccc2c1OCCN=C2,CCCc1cccc2c1OCCNC2=O"
O=S1CCOCC1c1ccc(Cl)c(Cl)c1,Clc1ccc(C2COCCS2)cc1Cl.O=C(OO)c1cccc(Cl)c1,"Clc1ccc(C2COCCS2)cc1Cl.OO,Clc1ccc(C2COCCS2)cc1Cl.O=C(OO)c1cccc(Cl)c1,Clc1ccc(C2COCCS2)cc1Cl.O=S([O-])OO,Clc1ccc(C2COCCS2)cc1Cl.O=C(OO)c1cccc(Cl)c1,Clc1ccc([C@@H]2COCCS2)cc1Cl.OO,Clc1ccc([C@@H]2COCCS2)cc1Cl.O=C(OO)c1cccc(Cl)c1,Clc1ccc(C2COCCS2)cc1Cl.O=S([O-])OO,Clc1ccc(C2COCCS2)cc1Cl.O=COO,Clc1ccc([C@@H]2COCCS2)cc1Cl.O=S([O-])OO,Clc1ccc(C2=COCCS2)cc1Cl.OO"
COc1ccc(Oc2ccc(Br)cc2C(=O)O)c(F)c1F,COc1ccc(O)c(F)c1F.O=C(O)c1cc(Br)ccc1Br,"COC(=O)c1cc(Br)ccc1Oc1ccc(OC)c(F)c1F,CCOC(=O)c1cc(Br)ccc1Oc1ccc(OC)c(F)c1F,COC(=O)c1cc(Br)ccc1Oc1ccc(OC)c(F)c1F,COc1ccc(O)c(F)c1F.O=C(O)c1cc(Br)ccc1Cl,COC(=O)c1cc(Br)ccc1Oc1ccc(OC)c(Cl)c1F,COOC(=O)c1cc(Br)ccc1Oc1ccc(OC)c(F)c1F,COC(=O)c1cc(Br)ccc1Sc1ccc(OC)c(F)c1F,CI.O=C(O)c1cc(Br)ccc1Oc1ccc(O)c(F)c1F,CO.COc1ccc(Oc2ccc(Br)cc2C(=O)O)c(F)c1F,CCOC(=O)c1cc(Br)ccc1Oc1ccc(OC)c(Cl)c1F"
CCc1cccc2c(OCOC)cccc12,CCI.COCOc1cccc2c(Br)cccc12,"CCc1cccc2c(O)cccc12.COCCl,C=Cc1cccc2c(OCOC)cccc12,C#Cc1cccc2c(OCOC)cccc12,CCc1cccc2c(OCOC)cccc12.CI,COCOc1cccc2c(C(C)O)cccc12,CC[Mg+].COCOc1cccc2c(Br)cccc12,CCc1cccc2c(O)cccc12.COCBr,COCOc1cccc2c(C(C)=O)cccc12,CCc1cccc2c(O)cccc12.COCCl,CB(O)O.COCOc1cccc2c(Br)cccc12"
N#Cc1ccc(OCc2ccccc2)cc1Cl,BrCc1ccccc1.N#Cc1ccc(O)cc1Cl,"BrCc1ccccc1.N#Cc1ccc(O)cc1Cl,N#Cc1ccc(F)cc1Cl.OCc1ccccc1,ClCc1ccccc1.N#Cc1ccc(O)cc1Cl,NC(=O)c1ccc(OCc2ccccc2)cc1Cl,Clc1cc(OCc2ccccc2)ccc1Br.N#C[Cu],N#Cc1ccc(O)cc1Cl.OCc1ccccc1,Clc1cc(OCc2ccccc2)ccc1Br.[C-]#N,N#Cc1ccc(I)cc1Cl.OCc1ccccc1,N#Cc1ccc(O)cc1Cl.OCc1ccccc1,ICc1ccccc1.N#Cc1ccc(O)cc1Cl"
CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CNC,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CN(C)Cc1ccccc1,"CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CBr.CN,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CN(C)C(=O)OC(C)(C)C,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CN(C)Cc1ccccc1,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CN(C)C(=O)C(F)(F)F,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CN(C)C(=O)OCC1c2ccccc2-c2ccccc21,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CCl.CN,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1C=O.CN,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CN(C)C(=O)OCc1ccccc1,CCOC(=O)c1c(N(Cc2c(F)cccc2F)C(=O)OCC)sc(-c2ccc(NC(=O)NOC)cc2)c1CN(C)Cc1c(F)cccc1F,CCO"
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCC1CCN(C)CC1,COc1cc2c(Cl)ncnc2cc1OCC1CCN(C)CC1.Cc1cc2c(F)c(O)ccc2[nH]1,"COc1cc2c(Cl)ncnc2cc1OCC1CCN(C)CC1.Cc1cc2c(F)c(O)ccc2[nH]1,CN1CCC(CO)CC1.COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1O,CN1CCC(COS(C)(=O)=O)CC1.COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1O,COc1cc2c(Cl)ncnc2cc1OCC1CCN(C)CC1.Cc1cc2c(F)c(O)ccc2[nH]1,C=O.COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCC1CCNCC1,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1O.Cc1cc2c(F)c(O)ccc2[nH]1,CN1CCC(CBr)CC1.COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1O,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCC1CCN(C)CC1.Cc1cc2c(F)c(O)ccc2[nH]1,CN1CCC(CCl)CC1.COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1O,C"
CC(C)CN1C(=O)c2c(F)ccc(F)c2C1O,CC(C)CN1C(=O)c2c(F)ccc(F)c2C1=O,"CC(C)CN1C(=O)c2c(F)ccc(F)c2C1=O,CC(C)CN1Cc2c(F)ccc(F)c2C1=O,C=C(C)CN1C(=O)c2c(F)ccc(F)c2C1=O,CC(=O)OC1c2c(F)ccc(F)c2C(=O)N1CC(C)C,C=C(C)CN1C(=O)c2c(F)ccc(F)c2C1O,CC(=O)CN1C(=O)c2c(F)ccc(F)c2C1=O,CC(C)CN1C(=O)c2c(F)ccc(F)c2C1O,CC(C)CN1C(=O)c2c(F)ccc(F)c2C1=O,CC(C)CN1C(=O)c2c(F)ccc(F)c2C1=O.O,CC(C)CN1C(=O)c2ccc(F)cc2C1=O"
N#Cc1ccc(C(=O)Nc2c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc2Br)cc1[N+](=O)[O-],N#Cc1ccc(C(=O)O)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc1Br,"N#Cc1ccc(C(=O)Cl)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc1Br,N#Cc1ccc(C(=O)Cl)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)cc1Br,N#Cc1ccc(C(=O)Cl)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc1Br,N#Cc1ccc(C(=O)Cl)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)cc1Br,N#Cc1ccc(C(=O)O)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc1Br,N#Cc1ccc(C(=O)O)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)cc1Br,,N#Cc1ccc(C(=O)Cl)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)cc1Br,N#Cc1ccc(C(=O)O)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)F)cc1Br,N#Cc1ccc(C(=O)O)cc1[N+](=O)[O-].Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)cc1Br"
CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2-n2cc(CNC(=O)c3ccc(Cl)s3)nn2)CC1,CC(=O)Cl.O=C(NCc1cn(-c2ccc(-n3ccccc3=O)cc2N2CCNCC2)nn1)c1ccc(Cl)s1,"C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2N=[N+]=[N-])CC1,CC(=O)Cl.O=C(NCc1cn(-c2ccc(-n3ccccc3=O)cc2N2CCNCC2)nn1)c1ccc(Cl)s1,C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(N=[N+]=[N-])ccc2-n2ccccc2=O)CC1,C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2CN=[N+]=[N-])CC1,CC(=O)OC(C)=O.O=C(NCc1cn(-c2ccc(-n3ccccc3=O)cc2N2CCNCC2)nn1)c1ccc(Cl)s1,,C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2[N+](=O)[O-])CC1,C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2I)CC1,C#CCNC(=O)c1ccc(Cl)s1.CC(=O)N1CCN(c2cc(-n3ccccc3=O)ccc2F)CC1,CC(=O)N1CCN(c2cc(Br)ccc2-n2cc(CNC(=O)c3ccc(Cl)s3)nn2)CC1.O=c1cccc[nH]1"
Clc1ccc(I)c(OCc2ncccc2Br)c1,OCc1ncccc1Br.Oc1cc(Cl)ccc1I,"BrCc1ncccc1Br.Oc1cc(Cl)ccc1I,ClCc1ncccc1Br.Oc1cc(Cl)ccc1I,OCc1ncccc1Br.Oc1cc(Cl)ccc1I,OCc1ncccc1Br.Oc1cc(Cl)ccc1I,BrCc1ncccc1Br.Oc1cc(Cl)ccc1I,Fc1cc(Cl)ccc1I.OCc1ncccc1Br,Fc1cc(Cl)ccc1I.OCc1ncccc1Br,CS(=O)(=O)OCc1ncccc1Br.Oc1cc(Cl)ccc1I,ClCc1ncccc1Br.Oc1cc(Cl)ccc1I,BrCc1ncccc1Br.[O-]c1cc(Cl)ccc1I"
COC(=O)c1ccc(Nc2nc(NCc3ccc(O)cc3)nc(OCC(F)(F)F)n2)cc1,COC(=O)c1ccc(Nc2nc(Cl)nc(OCC(F)(F)F)n2)cc1.NCc1ccc(O)cc1,"COC(=O)c1ccc(Nc2nc(NCc3ccc(OCc4ccccc4)cc3)nc(OCC(F)(F)F)n2)cc1,COC(=O)c1ccc(Nc2nc(Cl)nc(OCC(F)(F)F)n2)cc1.NCc1ccc(O)cc1,COC(=O)c1ccc(Nc2nc(NCc3ccc(OC)cc3)nc(OCC(F)(F)F)n2)cc1,COC(=O)c1ccc(Nc2nc(NCc3ccc(O[Si](C)(C)C(C)(C)C)cc3)nc(OCC(F)(F)F)n2)cc1,CO.O=C(O)c1ccc(Nc2nc(NCc3ccc(O)cc3)nc(OCC(F)(F)F)n2)cc1,COC(=O)c1ccc(N)cc1.Oc1ccc(CNc2nc(Cl)nc(OCC(F)(F)F)n2)cc1,C=[N+]=[N-].O=C(O)c1ccc(Nc2nc(NCc3ccc(O)cc3)nc(OCC(F)(F)F)n2)cc1,COC(=O)c1ccc(Nc2nc(Cl)nc(NCc3ccc(O)cc3)n2)cc1.NCC(F)(F)F,COC(=O)c1ccc(Nc2nc(N)nc(OCC(F)(F)F)n2)cc1.NCc1ccc(O)cc1,COC(=O)c1ccc(Nc2nc(N)nc(OCC(F)(F)F)n2)cc1.Oc1ccc(CBr)cc1"
CC1=CCCC(C)(C)C1/C=C/C(C)[N+](C)(C)Cc1ccc(Cl)cc1Cl,CC1=CCCC(C)(C)C1/C=C/C(C)N(C)C.ClCc1ccc(Cl)cc1Cl,"CC1=CCCC(C)(C)C1/C=C/C(C)N(C)C.Clc1ccc(CBr)c(Cl)c1,CC1=CCCC(C)(C)C1/C=C/C(C)N(C)C.ClCc1ccc(Cl)cc1Cl,CC1=CCCC(C)(C)C1/C=C/C(C)Br.CN(C)Cc1ccc(Cl)cc1Cl,CC1=CCCC(C)(C)C1/C=C/C(C)N(C)C.Clc1ccc(CI)c(Cl)c1,CC1=CCCC(C)(C)C1/C=C/C(C)N(C)Cc1ccc(Cl)cc1Cl.CI,CC1=CCCC(C)(C)C1/C=C\C(C)N(C)C.Clc1ccc(CBr)c(Cl)c1,CC1=CCCC(C)(C)C1/C=C\C(C)N(C)C.ClCc1ccc(Cl)cc1Cl,CC1=CCCC(C)(C)C1C=CC(C)N(C)C.Clc1ccc(CBr)c(Cl)c1,CC1=CCCC(C)(C)C1/C=C/C(C)N(C)C.Clc1ccc(CBr)c(Cl)c1,CC1=CCCC(C)(C)C1/C=C/C(C)N(C)C.CI"
CC(C)(C)OC(=O)COc1ccc(Cl)cc1C#Cc1ccc(C(=O)N2CCOCC2)cc1,C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.O=C(c1ccc(Br)cc1)N1CCOCC1,"C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.O=C(c1ccc(Br)cc1)N1CCOCC1,C1COCCN1.CC(C)(C)OC(=O)COc1ccc(Cl)cc1C#Cc1ccc(C(=O)O)cc1,CC(C)(C)OC(=O)CBr.O=C(c1ccc(C#Cc2cc(Cl)ccc2O)cc1)N1CCOCC1,C1COCCN1.CC(C)(C)OC(=O)COc1ccc(Cl)cc1C#Cc1ccc(C(=O)Cl)cc1,C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.O=C(c1ccc(I)cc1)N1CCOCC1,C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.O=C(c1ccc(Br)cc1)N1CCOCC1,C1COCCN1.CC(C)(C)OC(=O)COc1ccc(Cl)cc1C#Cc1ccc(C(=O)O)cc1,CC(C)(C)OC(=O)COc1ccc(Cl)cc1C#C[Si](C)(C)C.O=C(c1ccc(Br)cc1)N1CCOCC1,C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.C1COCCN1,BrCCOCCBr.CC(C)(C)OC(=O)COc1ccc(Cl)cc1C#Cc1ccc(C(=O)N2CCOCC2)cc1"
CC(C)C[C@H]1C(=O)N[C@H](c2cccs2)CN1C(=O)c1cc(-c2ccc(F)cc2)on1,CC(C)C[C@@H]1NC[C@@H](c2cccs2)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1,"CC(C)C[C@@H]1NC[C@H](c2cccs2)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1,CC(C)C[C@@H]1NC[C@@H](c2cccs2)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1,CC(C)C[C@@H]1NC[C@H](c2cccs2)NC1=O.O=C([O-])c1cc(-c2ccc(F)cc2)on1,CC(C)CC1NCC(c2cccs2)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1,CC(C)C[C@@H]1NC[C@H](c2cccs2)NC1=O.O=C(Cl)c1cc(-c2ccc(F)cc2)on1,CC(C)C[C@@H]1NC[C@H](c2cccs2)NC1=O.COC(=O)c1cc(-c2ccc(F)cc2)on1,CC(C)=C[C@@H]1NC[C@H](c2cccs2)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1,CC(C)C[C@@H]1NC[C@@H](c2cccs2)NC1=O.O=C([O-])c1cc(-c2ccc(F)cc2)on1,C=C(C)C[C@@H]1NC[C@H](c2cccs2)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1,CC(C)C[C@H]1NC[C@H](c2cccs2)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1"
COC(=O)CCC(=O)N1CC(C(C)C)Oc2c(C(C)C)cccc21,CC(C)c1cccc2c1OC(C(C)C)CN2.COC(=O)CCC(=O)Cl,"CC(C)c1cccc2c1OC(C(C)C)CN2.COC(=O)CCC(=O)Cl,C=C(C)c1cccc2c1OC(C(C)C)CN2C(=O)CCC(=O)OC,CC(C)c1cccc2c1OC(C(C)C)CN2.COC(=O)CCC(=O)O,CC(C)c1cccc2c1OC(C(C)C)CN2.COC(=O)CCC(=O)Br,CC(C)c1cccc2c1O[C@@H](C(C)C)CN2.COC(=O)CCC(=O)Cl,CC(C)c1cccc2c1O[C@H](C(C)C)CN2.COC(=O)CCC(=O)Cl,CC(C)c1cccc2c1OC(C(C)C)CN2.COC(=O)CCC(=O)[O-],CC(C)C1CNc2cccc(C(C)(C)C)c2O1.COC(=O)CCC(=O)Cl,CC(C)c1cccc2c1OC(C(C)C)C[NH2+]2.COC(=O)CCC(=O)Cl,CC(C)c1cccc2c1OC(C(C)C)CN2.COC(=O)CCC(=O)Cl"
CC1(O)CCC(=O)CC1,CC1(O)CCC2(CC1)OCCO2,"CC1(O)CCC2(CC1)OCCO2,CC1(O)CCC(O)CC1,CC1(O)CCCC2(CC1)OCCO2,CC1(O)CCC2(CC1)OCCO2,COC1(O)CCC2(CC1)OCCO2,CC1(O)CCC2(CC1)OCO2,CC1(O)CCC2(CC1)OCCO2,C[Mg+].O=C1CCC2(CC1)OCCO2,CC1(O)CCC(O)CCC2(CC1)OCCO2,CC1(O)C=CC2(CC1)OCCO2"
COC(=O)[C@H]1CC[C@H](N(Cc2ccc(OC)cc2)C(=O)OCc2ccccc2)[C@@H]1c1ccc(F)cc1,COC(=O)[C@H]1CC[C@H](NCc2ccc(OC)cc2)[C@@H]1c1ccc(F)cc1.O=C(Cl)OCc1ccccc1,"COC(=O)C1CCC(NC(=O)OCc2ccccc2)C1c1ccc(F)cc1.COc1ccc(CCl)cc1,COC(=O)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)[C@@H]1c1ccc(F)cc1.COc1ccc(CCl)cc1,COC(=O)C1CCC(NCc2ccc(OC)cc2)C1c1ccc(F)cc1.O=C(Cl)OCc1ccccc1,CI.COC(=O)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)[C@@H]1c1ccc(F)cc1,COC(=O)C1CCC(NC(=O)OCc2ccccc2)C1c1ccc(F)cc1.COc1ccc(CBr)cc1,BrCc1ccccc1.COC(=O)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)[C@@H]1c1ccc(F)cc1,COC(=O)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)[C@H]1c1ccc(F)cc1.COc1ccc(CCl)cc1,COC(=O)[C@H]1CC[C@@H](NC(=O)OCc2ccccc2)[C@@H]1c1ccc(F)cc1.COc1ccc(CCl)cc1,COC(=O)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)[C@@H]1c1ccc(F)cc1.COc1ccc(CBr)cc1,COC(=O)[C@H]1CC[C@H](NCc2ccc(OC)cc2)[C@@H]1c1ccc(F)cc1.O=C(Cl)OCc1ccccc1"
CC(C)(C)OC(=O)N1CCN(C(=O)CN2C(=O)c3cccc(N)c3C2=O)CC1,CC(C)(C)OC(=O)N1CCNCC1.Nc1cccc2c1C(=O)N(CC(=O)O)C2=O,"CC(C)(C)OC(=O)N1CCN(C(=O)CN2C(=O)c3cccc([N+](=O)[O-])c3C2=O)CC1,CC(C)(C)OC(=O)N1CCNCC1.Nc1cccc2c1C(=O)N(CC(=O)O)C2=O,CC(C)(C)OC(=O)N1CCN(C(=O)CBr)CC1.Nc1cccc2c1C(=O)NC2=O,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.Nc1cccc2c1C(=O)N(CC(=O)N1CCNCC1)C2=O,CC(C)(C)OC(=O)N1CCN(C(=O)CCl)CC1.Nc1cccc2c1C(=O)NC2=O,CC(C)(C)OC(=O)N1CCN(C(=O)CN2C(=O)c3cccc(NC(=O)OCc4ccccc4)c3C2=O)CC1,CC(=O)Nc1cccc2c1C(=O)N(CC(=O)N1CCN(C(=O)OC(C)(C)C)CC1)C2=O,CC(C)(C)OC(=O)N1CCNCC1.Nc1cccc2c1C(=O)N(CC(=O)Cl)C2=O,COc1ccc(CN2C(=O)c3cccc(N)c3C2=O)cc1,CC(C)(C)OC(=O)N1CCN(C(=O)CN2C(=O)c3cccc([N+](=O)[O-])c3C2=O)CC1"
O=C(Nc1ccc(C(=O)N2C[C@H]3CCCN3c3ccccc32)cc1)c1ccccc1-c1ccccc1,O=C(O)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)NC[C@H]1CCCN21,"O=C(Cl)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)NC[C@H]1CCCN21,Nc1ccc(C(=O)N2C[C@H]3CCCN3c3ccccc32)cc1.O=C(Cl)c1ccccc1-c1ccccc1,Nc1ccc(C(=O)N2C[C@H]3CCCN3c3ccccc32)cc1.O=C(O)c1ccccc1-c1ccccc1,O=C(Cl)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)NC[C@@H]1CCCN21,O=C(O)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)NC[C@H]1CCCN21,O=C(Cl)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)NCC1CCCN21,Nc1ccc(C(=O)N2C[C@@H]3CCCN3c3ccccc32)cc1.O=C(Cl)c1ccccc1-c1ccccc1,O=C(O)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)NC[C@@H]1CCCN21,O=C(Cl)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.O=C1Nc2ccccc2N2CCC[C@@H]12,O=C(Cl)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1.c1ccc2c(c1)NC[C@H]1CCCN21"
CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCc2ccccc2C(=O)O)cc1,CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCc2ccccc2C(=O)OC)cc1,"CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCc2ccccc2C(=O)OC)cc1,CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCc2ccccc2C(=O)OC(C)(C)C)cc1,CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCc2ccccc2C(=O)OCC)cc1,CCCCCCCNCCc1ccccc1.O=C(O)Cc1ccc(OCc2ccccc2C(=O)O)cc1,CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(O)cc1.O=C(O)c1ccccc1CCl,CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(O)cc1.O=C(O)c1ccccc1CBr,CC,CCCCCCCNCCc1ccccc1.O=C(Cl)Cc1ccc(OCc2ccccc2C(=O)O)cc1,C,CCCCCCCN(CCc1ccccc1)C(=O)Cc1ccc(OCc2ccccc2C(=O)O)cc1"
