products,reactants,predictions
c1ccc(Cn2c3ccccc3c3ccccc32)cc1,BrCc1ccccc1.c1ccc2c(c1)[nH]c1ccccc12,"ClCc1ccccc1.c1ccc2c(c1)[nH]c1ccccc12,BrCc1ccccc1.c1ccc2c(c1)[nH]c1ccccc12,OCc1ccccc1.c1ccc2c(c1)[nH]c1ccccc12,,[S]Cc1ccccc1.c1ccc2c(c1)[nH]c1ccccc12,[Mg+]Cc1ccccc1.c1ccc2c(c1)[nH]c1ccccc12,,[S+]Cc1ccccc1.c1ccc2c(c1)[nH]c1ccccc12,ClCc1ccccc1.c1ccc2c(c1)[nH]c1ccccc12,"
O=C(O)C1=Cc2cc(OCC3CCCCC3)ccc2CCC1,COC(=O)C1=Cc2cc(OCC3CCCCC3)ccc2CCC1,"COC(=O)C1=Cc2cc(OCC3CCCCC3)ccc2CCC1,O=C(O)C1=Cc2cc(O)ccc2CCC1.OCC1CCCCC1,BrCC1CCCCC1.O=C(O)C1=Cc2cc(O)ccc2CCC1,CCOC(=O)C1=Cc2cc(OCC3CCCCC3)ccc2CCC1,[N-]=[N+]=NC1=Cc2cc(OCC3CCCCC3)ccc2CCC1,O=C(OCc1ccccc1)C1=Cc2cc(OCC3CCCCC3)ccc2CCC1,ICC1CCCCC1.O=C(O)C1=Cc2cc(O)ccc2CCC1,ClCC1CCCCC1.O=C(O)C1=Cc2cc(O)ccc2CCC1,O=C(O)C1=Cc2cc(O)ccc2CCC1.[Mg+]CC1CCCCC1,"
O=C(NC1CCC(c2nc(COc3ccc(-n4cnnn4)cc3)cs2)CC1)OCc1ccccc1,O=C(NC1CCC(c2nc(CCl)cs2)CC1)OCc1ccccc1.Oc1ccc(-n2cnnn2)cc1,"O=C(NC1CCC(c2nc(CCl)cs2)CC1)OCc1ccccc1.Oc1ccc(-n2cnnn2)cc1,,O=C(NC1CCC(c2nc(CCl)cs2)CC1)OCc1ccccc1.Oc1ccc(-n2cnnn2)cc1,O=C(NC1CCC(c2nc(CBr)cs2)CC1)OCc1ccccc1.Oc1ccc(-n2cnnn2)cc1,O=C(N[C@H]1CC[C@H](c2nc(CCl)cs2)CC1)OCc1ccccc1.Oc1ccc(-n2cnnn2)cc1,,O=C(NC1CCC(c2nc(CCl)cs2)C1)OCc1ccccc1.Oc1ccc(-n2cnnn2)cc1,O=C(N[C@H]1CC[C@@H](c2nc(CCl)cs2)CC1)OCc1ccccc1.Oc1ccc(-n2cnnn2)cc1,O=C(NN1CCC(c2nc(CCl)cs2)CC1)OCc1ccccc1.Oc1ccc(-n2cnnn2)cc1,"
Cc1ccc(C=C(C(=O)O)c2ccc(O)cc2)cc1,CC(=O)Oc1ccc(C(=Cc2ccc(C)cc2)C(=O)O)cc1,"Cc1ccc(C=O)cc1.O=C(O)Cc1ccc(O)cc1,,,,,Cc1ccc(C=O)cc1.O=C(O)Cc1ccc(O)cc1,C[n+]1ccc(C=O)cc1.O=C(O)Cc1ccc(O)cc1,,,"
Nc1ncccc1-c1cc(Cc2ccc(OCc3ccccc3)cc2)on1,Nc1ncc(Cl)cc1-c1cc(Cc2ccc(OCc3ccccc3)cc2)on1,"[N-]=[N+]=Nc1ncccc1-c1cc(Cc2ccc(OCc3ccccc3)cc2)on1,Fc1ncccc1-c1cc(Cc2ccc(OCc3ccccc3)cc2)on1.[NH4+],Fc1ncccc1-c1cc(Cc2ccc(OCc3ccccc3)cc2)on1.N,Clc1ncccc1-c1cc(Cc2ccc(OCc3ccccc3)cc2)on1.N,O=[N+]([O-])c1ncccc1-c1cc(Cc2ccc(OCc3ccccc3)cc2)on1,Nc1ncccc1-c1cc(Cc2ccc(OCc3ccccc3)cc2)on1.OB(O)c1cccnc1F,Nc1ncccc1Br.OB(O)c1cc(Cc2ccc(OCc3ccccc3)cc2)on1,[NH4+].c1ccc(COc2ccc(Cc3cc(-c4cccnn4)no3)cc2)cc1,,"
COc1ccc(C(=O)c2ccccn2)c(Cl)c1Cl,COc1ccc(C(O)c2ccccn2)c(Cl)c1Cl,"COc1cccc(Cl)c1Cl.O=C(Cl)c1ccccn1,,COc1ccccc1Cl.O=C(Cl)c1ccccn1,,COc1cccc(Cl)c1Cl.O=C(Cl)Cl,COc1cccc(Cl)c1Cl.O=C(Cl)I,CI.O=C(c1ccccn1)c1ccc(O)c(Cl)c1Cl,Brc1ccccn1.COc1cccc(Cl)c1Cl,COc1ccc(Cl)c(Cl)c1Cl.O=C(Cl)c1ccccn1,"
Nc1ccc(NC(=O)Nc2ccccc2I)c(O)c1,O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1I,"O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1I,,O=C(N[PH4])Nc1ccc([N+](=O)[O-])cc1O,O=C(N[O-])Nc1ccc([N+](=O)[O-])cc1O,,O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1CI,O=C(Nc1ccccc1I)N[Se]1=CC=C([N+](=O)[O-])C=C1O,,C[Sn](C)(C)NC(=O)Nc1ccc([N+](=O)[O-])cc1O,"
CC(=O)N1CCC(C(=O)N(CCCN2CCC(Sc3nnc(C)s3)CC2)c2cccc(Cl)c2)CC1,CC(=O)N1CCC(C(=O)N(CCCCl)c2cccc(Cl)c2)CC1.Cc1nnc(SC2CCNCC2)s1,"CC(=O)Cl.Cc1nnc(SC2CCN(CCCN(C(=O)C3CCNCC3)c3cccc(Cl)c3)CC2)s1,CC(=O)N1CCC(C(=O)O)CC1.Cc1nnc(SC2CCN(CCCNc3cccc(Cl)c3)CC2)s1,CC(=O)OC(C)=O.Cc1nnc(SC2CCN(CCCN(C(=O)C3CCNCC3)c3cccc(Cl)c3)CC2)s1,CC(=O)Br.Cc1nnc(SC2CCN(CCCN(C(=O)C3CCNCC3)c3cccc(Cl)c3)CC2)s1,CC(=O)[O-].Cc1nnc(SC2CCN(CCCN(C(=O)C3CCNCC3)c3cccc(Cl)c3)CC2)s1,CC(=O)N1CCC(C(=O)Cl)CC1.Cc1nnc(SC2CCN(CCCNc3cccc(Cl)c3)CC2)s1,CC(=O)[SH]1CCC(C(=O)O)CC1.Cc1nnc(SC2CCN(CCCNc3cccc(Cl)c3)CC2)s1,CC(=O)[N+]1CCC(C(=O)O)CC1.Cc1nnc(SC2CCN(CCCNc3cccc(Cl)c3)CC2)s1,CC(=O)[SiH2]1CCC(C(=O)O)CC1.Cc1nnc(SC2CCN(CCCNc3cccc(Cl)c3)CC2)s1,CC(=O)[Se]1CCC(C(=O)O)CC1.Cc1nnc(SC2CCN(CCCNc3cccc(Cl)c3)CC2)s1"
COc1cc(Cl)c2c(C)ccc(N)c2n1,COc1cc(Cl)c2c(C)ccc([N+](=O)[O-])c2n1,"COc1cc(Cl)c2c(C)ccc([N+](=O)[O-])c2n1,C[O-].Cc1ccc([N+](=O)[O-])c2nc(Cl)cc(Cl)c12,COc1cc(Cl)c2c(C)ccc(NC(C)=O)c2n1,CI.Cc1ccc(N)c2nc(O)cc(Cl)c12,COc1cc(Cl)c2c(C)ccc(Br)c2n1.N,COc1cc(Cl)c2c(C)ccc(N=[N+]=[N-])c2n1,,COc1cc(Cl)c2c(C)ccc([N+](=O)[O-])[n+]2n1,COc1cc(Cl)c2c(C)ccc([N+](=O)[O-])c2n1,CO[SiH2]c1cc(Cl)c2c(C)ccc([N+](=O)[O-])c2n1"
COC(=O)c1ccc(O)cn1,COC(=O)c1ccc(OCc2ccccc2)cn1,"CO.O=C(O)c1ccc(O)cn1,CI.O=C(O)c1ccc(O)cn1,C=[N+]=[N-].O=C(O)c1ccc(O)cn1,COC(=O)c1ccc(OCc2ccccc2)cn1,,,,C[O-].O=C(O)c1ccc(O)cn1,,CO.O=C(O)c1ccc(O)o1"
Cc1ccncc1N1CCN(c2ccc3c(c2)CCO3)C1=O,Brc1ccc2c(c1)CCO2.Cc1ccncc1N1CCNC1=O,"Brc1ccc2c(c1)CCO2.Cc1ccncc1N1CCNC1=O,Cc1ccncc1N1CCNC1=O.Ic1ccc2c(c1)CCO2,Brc1ccc2c(c1)CCO2.Cc1ccncc1I,,Brc1ccc2c(c1)CCO2.Cc1ccncc1N1CCNNC1=O,,Brc1ccc2c(c1)CCO2.Brc1ccc2c(c1)CCO2,,Brc1ccc2c(c1)CCO2.Cc1ccncc1N1CCNC1=O,"
CC(C)(C)[Si](C)(C)OCCCCNc1c(N)cnc2ccccc12,CC(C)(C)[Si](C)(C)OCCCCNc1c([N+](=O)[O-])cnc2ccccc12,"CC(C)(C)[Si](C)(C)OCCCCNc1c([N+](=O)[O-])cnc2ccccc12,,,CC(C)(C)[Si](C)(Br)OCCCCNc1c([N+](=O)[O-])cnc2ccccc12,,CC(C)(C)[Si](C)(P)OCCCCNc1c([N+](=O)[O-])cnc2ccccc12,,,,"
c1cc(OCCCN2CCCCC2)ccc1CN1CCCNCC1,CC(C)(C)OC(=O)N1CCCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,"CC(C)(C)OC(=O)N1CCCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,CC(C)(C)OC(=O)N1CCCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,,c1ccc(CN2CCCN(Cc3ccc(OCCCN4CCCCC4)cc3)CC2)cc1,c1ccc(CN2CCCN(Cc3ccc(OCCCN4CCCCC4)cc3)CC2)cc1,ClCCCN1CCCCC1.c1ccc(CN2CCCNCC2)cc1,O=C(OCc1ccccc1)N1CCCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,ClCc1ccc(OCCCN2CCCCC2)cc1.c1cc(OCCCN2CCCCC2)ccc1CN1CCCNCC1,Oc1ccc(CCl)cc1.c1cc(OCCCN2CCCCC2)ccc1CN1CCCNCC1,CC(C)(C)OC(=O)N1CCCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1"
COC(=O)c1cc2c(OCCN3CCN(CCO)CC3)cccc2n1Cc1ccc(Cl)c(Cl)c1,COC(=O)c1cc2c(OCCBr)cccc2n1Cc1ccc(Cl)c(Cl)c1.OCCN1CCNCC1,"COC(=O)c1cc2c(O)cccc2n1Cc1ccc(Cl)c(Cl)c1.OCCN1CCN(CCO)CC1,COC(=O)c1cc2c(OCCBr)cccc2n1Cc1ccc(Cl)c(Cl)c1.OCCN1CCNCC1,COC(=O)c1cc2c(OCCN3CCNCC3)cccc2n1Cc1ccc(Cl)c(Cl)c1.OCCBr,COC(=O)c1cc2c(O)cccc2n1Cc1ccc(Cl)c(Cl)c1.OCCN1CCNCC1,COC(=O)c1cc2c(OCCN3CCN(CCO)CC3)cccc2n1Cc1ccc(Cl)c(Cl)c1.OCCBr,COC(=O)c1cc2c(O)cccc2n1Cc1ccc(Cl)c(Cl)c1.OCCN1CCN(CCCl)CC1,COC(=O)c1cc2c(O)cccc2n1Cc1ccc(Cl)c(Cl)c1.OCCN1CCN(CCBr)CC1,COC(=O)c1cc2c(F)cccc2n1Cc1ccc(Cl)c(Cl)c1.OCCN1CCN(CCO)CC1,COC(=O)c1cc2c(O)cccc2n1Cc1ccc(Cl)c(Cl)c1.OCCN1CCNNCC1,COC(=O)c1cc2c(O[NH3+])cccc2n1Cc1ccc(Cl)c(Cl)c1.OCCN1CCN(CCO)CC1"
O=[N+]([O-])c1cnccc1[C@H]1C[C@@H](O)CC2(CC2)O1,O=C1CC(c2ccncc2[N+](=O)[O-])OC2(CC2)C1,"O=C1C[C@@H](c2ccncc2[N+](=O)[O-])OC2(CC2)C1,O=C1C[C@H](c2ccncc2[N+](=O)[O-])OC2(CC2)C1,O=C1C[C@H](c2ccncc2[N+](=O)[O-])OC2(CC2)C1,,,O=C1C=C(c2ccncc2[N+](=O)[O-])OC2(CC2)C1,O=C1C[C](c2ccncc2[N+](=O)[O-])OC2(CC2)C1,O=C1C[C@@H]([N+](=O)[O-])OC2(CC2)C1,CC(C)(C)[Si](C)(C)OC1CC(c2ccncc2[N+](=O)[O-])OC2(CC2)C1,"
N#CCc1ccc(F)c(Oc2ccccc2)c1,Fc1ccc(CBr)cc1Oc1ccccc1.[C-]#N,"Fc1ccc(CBr)cc1Oc1ccccc1.[C-]#N,Fc1ccc(CBr)cc1Oc1ccccc1.[C-]#N,N#CCc1ccc(F)c(Oc2ccccc2)c1.[C-]#N,Fc1ccc(CBr)cc1Oc1ccccc1.N#C[Cu],C[Si](C)(C)C#N.Fc1ccc(CBr)cc1Oc1ccccc1,,Fc1ccc(CBr)cc1Oc1ccccc1.[C-]#N,Fc1ccc(CI)cc1Oc1ccccc1.[C-]#N,Fc1ccc(CCl)cc1Oc1ccccc1.[C-]#N,Fc1ccc(C[Mg+])cc1Oc1ccccc1.[C-]#N"
CCOC(CNc1ccc(C(C)C)cc1)OCC,CC(C)c1ccc(N)cc1.CCOC(CBr)OCC,"CC(C)c1ccc(N)cc1.CCOC(CBr)OCC,CC(C)c1ccc(Br)cc1.CCOC(CN)OCC,CC(C)c1ccc(N)cc1.CCOC(CCl)OCC,,,CC(C)c1ccc(O)cc1.CCOC(CBr)OCC,CC(C)c1ccc([NH3+])cc1.CCOC(CBr)OCC,CC(C)c1ccc(C=O)cc1.CCOC(CN)OCC,CC(C)c1ccc(N)cc1.CCOC(CCBr)OCC,CC(C)c1ccc(N)cc1.CCOC(Br)CBr"
N#Cc1ncc2cc(COc3ccc(NS(=O)(=O)CC(F)(F)F)cc3)n(CCC3CCCCC3)c2n1,N#Cc1ncc2cc(COc3ccc(N)cc3)n(CCC3CCCCC3)c2n1.O=S(=O)(Cl)CC(F)(F)F,"N#Cc1ncc2cc(CBr)n(CCC3CCCCC3)c2n1.O=S(=O)(CC(F)(F)F)Nc1ccc(O)cc1,N#Cc1ncc2cc(CBr)n(CCC3CCCCC3)c2n1.O=S(=O)(CC(F)(F)F)Nc1ccc(O)cc1,N#Cc1ncc2cc(COc3ccc(N)cc3)n(CCC3CCCCC3)c2n1.O=S(=O)(Cl)CC(F)(F)F,N#Cc1ncc2cc(CO)n(CCC3CCCCC3)c2n1.O=S(=O)(CC(F)(F)F)Nc1ccc(O)cc1,N#Cc1ncc2cc(CBr)n(CCC3CCCCC3)c2n1.[NH3+]S(=O)(=O)CC(F)(F)F,,N#Cc1ncc2cc(CCl)n(CCC3CCCCC3)c2n1.O=S(=O)(CC(F)(F)F)Nc1ccc(O)cc1,,N#Cc1ncc2cc(CBr)n(CCC3CCCCC3)c2n1.O=S(=O)([C-]C(F)(F)F)Nc1ccc(O)cc1,N#Cc1ncc2cc(CBr)n(CCC3CCCCC3)c2n1.O=S(=O)(CC(F)(F)F)[NH2+]c1ccc(O)cc1"
C[C@@H](N)COc1cccc2ncnc(Nc3ccc(O)c(Cl)c3)c12,C[C@@H](N)CO.Oc1ccc(Nc2ncnc3cccc(F)c23)cc1Cl,"C[C@H](N)COc1cccc2ncnc(Nc3ccc(OCc4ccccc4)c(Cl)c3)c12,C[C@@H](CO)NC(=O)OCc1ccccc1.Nc1ccc(O)c(Cl)c1,C[C@@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccc4)c(Cl)c3)c12)NC(=O)OC(C)(C)C,C[C@@H](CO)NC(=O)OC(C)(C)C.Oc1ccc(Nc2ncnc3cccc(F)c23)cc1Cl,C[C@@H](COc1cccc2ncnc(Nc3ccc(O)c(Cl)c3)c12)NC(=O)OC(C)(C)C,C[C@@H](CO)NC(=O)OCc1ccccc1,,C[C@@H](N)CO.Oc1ccc(Nc2ncnc3cccc(F)c23)cc1Cl,C[C@@H](CO)NC(=O)OCc1ccccc1.Oc1ccc(Nc2ncnc3cccc(F)c23)cc1Cl,C[C@@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccc4)c(Cl)c3)c12)N[Mg+]"
COC(=O)c1nc(C(F)(F)F)n2c1[C@@H](C)N(C(=O)CC(N)Cc1cc(F)c(F)cc1F)CC2,COC(=O)c1nc(C(F)(F)F)n2c1[C@@H](C)N(C(=O)CC(Cc1cc(F)c(F)cc1F)NC(=O)OC(C)(C)C)CC2,"COC(=O)c1nc(C(F)(F)F)n2c1[C@@H](C)N(C(=O)CC(Cc1cc(F)c(F)cc1F)NC(=O)OC(C)(C)C)CC2,COC(=O)c1nc(C(F)(F)F)n2c1[C@@H](C)N(C(=O)CC(N)=Cc1cc(F)c(F)cc1F)CC2,COC(=O)c1nc(C(F)(F)F)n2c1[C@@H](C)N(C(=O)CC(=O)Cc1cc(F)c(F)cc1F)CC2.N,,COC(=O)c1nc(C(F)(F)F)n2c1[C@@H](C)N(C(=O)CC(=O)Cc1cc(F)c(F)cc1F)CC2,,COC(=O)c1nc(C(F)(F)F)n2c1[C@@H](C)N(C(=O)CC(=N)Cc1cc(F)c(F)cc1F)CC2,COC(=O)c1nc(C(F)(F)F)n2c1[C@@H](C)N(C(=O)CC(Cl)Cc1cc(F)c(F)cc1F)CC2.N,COC(=O)c1nc(C(F)(F)F)n2c1[C@@H](C)N(C(=O)CC(F)Cc1cc(F)c(F)cc1F)CC2.N,COC(=O)c1nc(C(F)(F)F)n2c1[C@@H](C)N(C(=O)CC([NH3+])Cc1cc(F)c(F)cc1F)CC2.N"
CS(=O)(=O)NC(=O)c1ccc(CCBr)cc1,CS(N)(=O)=O.O=C(Cl)c1ccc(CCBr)cc1,"CS(N)(=O)=O.O=C(O)c1ccc(CCBr)cc1,CS(N)(=O)=O.O=C(Cl)c1ccc(CCBr)cc1,CS(N)(=O)=O.O=C([O-])c1ccc(CCBr)cc1,CS(=O)(=O)Cl.NC(=O)c1ccc(CCBr)cc1,CS(N)(=O)=O.O=C(F)c1ccc(CCBr)cc1,CS(N)(=O)=O.O=C(Br)c1ccc(CCBr)cc1,CS(N)(=O)=O.O=C(S)c1ccc(CCBr)cc1,CS(N)(=O)=O.O=C([PH4])c1ccc(CCBr)cc1,CS(N)(=O)=O.O=C(O)c1ccc(CCO)cc1,CS(N)(=O)=O.O=C(O)c1ccc(CBr)cc1"
COc1cc(N)ccc1C,COc1cc([N+](=O)[O-])ccc1C,"COc1cc([N+](=O)[O-])ccc1C,CI.Cc1ccc(N)cc1O,CBr.Cc1ccc(N)cc1O,CO.Cc1ccc(N)cc1O,C[O-].Cc1ccc(N)cc1F,COI.Cc1ccc(N)cc1O,COc1cc(NC(C)=O)ccc1C,COBr.Cc1ccc(N)cc1O,,"
CN1CCN(c2ncccc2C=O)CC1,CN1CCNCC1.O=Cc1cccnc1Cl,"CN1CCNCC1.O=Cc1cccnc1Cl,CN1CCN(c2ncccc2CO)CC1,,,,CN1CCNPC1.O=Cc1cccnc1Cl,CN1CCNSCC1.O=Cc1cccnc1Cl,CN1CCN[Cu]CC1.O=Cc1cccnc1Cl,CN1CCN[Se]CC1.O=Cc1cccnc1Cl,"
CCOC(=O)CC1OB(O)c2cc(Oc3cnccn3)cc(F)c21,CCOC(=O)CC1OB(O)c2cc(O)cc(F)c21.Clc1cnccn1,"CCOC(=O)CC1OB(O)c2cc(O)cc(F)c21.Clc1cnccn1,CCOC(=O)CC1OB(O)c2cc(O)cc(F)c21.Fc1cnccn1,Brc1cnccn1.CCOC(=O)CC1OB(O)c2cc(O)cc(F)c21,CCOC(=O)CC1OB(O)c2cc(O)cc(F)c21.Ic1cnccn1,Brc1cnccn1.CCOC(=O)CC1OB(O)c2cc(O)cc(F)c21,CCOC(=O)CC1OB(O)c2cc(I)cc(F)c21.Oc1cnccn1,CCOC(=O)CC1OB(O)c2cc(Br)cc(F)c21.Oc1cnccn1,CCOC(=O)CC1OB(O)c2cc(O)cc(F)c21.[Zn+]c1cnccn1,,CCOC(=O)CC1OB(O)c2cc(O)cc(F)c21.Clc1cnccn1"
O=C(NS(=O)(=O)c1ccc(F)cc1)c1cccc(-c2ccc(OCCc3ccc(Cl)cc3)nn2)c1,NS(=O)(=O)c1ccc(F)cc1.O=C(O)c1cccc(-c2ccc(OCCc3ccc(Cl)cc3)nn2)c1,"NS(=O)(=O)c1ccc(F)cc1.O=C(O)c1cccc(-c2ccc(OCCc3ccc(Cl)cc3)nn2)c1,NS(=O)(=O)c1ccc(F)cc1.O=C(O)c1cccc(-c2ccc(OCCI)nn2)c1,NS(=O)(=O)c1ccc(F)cc1.O=C(O)c1cccc(-c2ccc(OCCCl)nn2)c1,COC(=O)c1cccc(-c2ccc(OCCc3ccc(Cl)cc3)nn2)c1.NS(=O)(=O)c1ccc(F)cc1,,,NS(=O)(=O)c1ccc(F)cc1.O=C(Cl)c1cccc(-c2ccc(OCCc3ccc(Cl)cc3)nn2)c1,NS(=O)(=O)c1ccc(F)cc1.O=C(O)c1cccc(-c2ccc(NCCc3ccc(Cl)cc3)nn2)c1,NS(=O)(=O)c1ccc(F)cc1.O=C([O-])c1cccc(-c2ccc(OCCc3ccc(Cl)cc3)nn2)c1,"
Cc1[nH]ncc1-c1cc2nc([C@H]3NC4CCC3CC4)[nH]c(=O)c2s1,Cc1[nH]ncc1-c1cc2nc([C@@H]3C4CCC(CC4)N3C(=O)OC(C)(C)C)[nH]c(=O)c2s1,"Cc1[nH]ncc1-c1cc2nc([C@@H]3C4CCC(CC4)N3C(=O)OC(C)(C)C)[nH]c(=O)c2s1,Cc1[nH]ncc1-c1cc2nc([C@@H]3C4CCC(CC4)N3Cc3ccccc3)[nH]c(=O)c2s1,Cc1[nH]ncc1-c1cc2nc([C@@H]3[C@H]4CC[C@@H](CC4)N3C(=O)OC(C)(C)C)[nH]c(=O)c2s1,Cc1[nH]ncc1-c1cc2nc([C@H]3NC4CCC3CC4)[nH]c(=O)c2s1.Cc1[nH]ncc1B(O)O,,Cc1[nH]ncc1-c1cc2nc([C@@H]3[C@H]4CC[C@@H](CC4)N3Cc3ccccc3)[nH]c(=O)c2s1,Cc1[nH]ncc1-c1cc2nc([C@H]3NC4CCC3CC4)[nH]c(=O)c2s1,Cc1[nH]ncc1-c1cc2nc([C@@H]3C4CCC(CC4)N3Cc3ccccc3)[nH]c(=O)c2s1,,Cc1[nH]ncc1-c1cc2nc([C@H]3NC4CCC3CC4)[nH]c(=O)c2s1.O=C1C=NC2CCC1CC2"
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NCCCC(=O)OC,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(C)C.COC(=O)CCCI,"CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(C)C.COC(=O)CCCBr,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(C)C.COC(=O)CCCBr,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](N)CC(C)C.COC(=O)CCCBr,CNC(=O)[C@@H](N)Cc1ccccc1.CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NCCCC(=O)O,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(C)C.COC(=O)CCCO,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C-](N)CC(C)C.COC(=O)CCCBr,CNC(=O)[C@@H](N)Cc1ccccc1.COC(=O)CCCN[C@@H](CC(C)C)C(=O)O,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(C)C.COC(=O)CCCO,CNC(=O)[C@H](Cc1ccccc1)NC=O.COC(=O)CCCN[C@@H](CC(C)C)C(=O)O,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(C)C.COC(=O)CCCN[C@@H](CC(C)C)C(=O)O"
Cc1c(N)c(C(N)=O)nn1Cc1cc2c(cc1Br)OCO2,Cc1c([N+](=O)[O-])c(C(N)=O)nn1Cc1cc2c(cc1Br)OCO2,"Cc1c([N+](=O)[O-])c(C(N)=O)nn1Cc1cc2c(cc1Br)OCO2,Cc1c(N=O)c(C(N)=O)nn1Cc1cc2c(cc1Br)OCO2,Cc1c([N+](=O)[O-])c(C(N)=O)nn1Cc1cc2c(cc1Br)OCO2,,Cc1c(I)c(C(N)=O)nn1Cc1cc2c(cc1Br)OCO2.[NH4+],Cc1c([N+](=O)[O-])c(C(N)=O)nn1Cc1cc2c(cc1Br)OCO2,Cc1c([N+](=O)[O-])c(C#N)nn1Cc1cc2c(cc1Br)OCO2,,Cc1c(F)c(C(N)=O)nn1Cc1cc2c(cc1Br)OCO2.[NH4+],Cc1c(C(N)=O)nn(Cc2cc3c(cc2Br)OCO3)c1[N+](=O)[O-]"
CCOC(=O)c1coc(Cn2cc(C3c4ccc(CC)cc4C=Cc4oc(C)nc43)c(=O)[nH]c2=O)n1,CCOC(=O)c1coc(CBr)n1.CCc1ccc2c(c1)C=Cc1oc(C)nc1C2c1c[nH]c(=O)[nH]c1=O,"CCOC(=O)c1coc(CCl)n1.CCc1ccc2c(c1)C=Cc1oc(C)nc1C2c1c[nH]c(=O)[nH]c1=O,CCOC(=O)c1coc(CBr)n1.CCc1ccc2c(c1)C=Cc1oc(C)nc1C2c1c[nH]c(=O)[nH]c1=O,CCOC(=O)C(=O)CBr.CCc1ccc2c(c1)C=Cc1oc(C)nc1C2c1c[nH]c(=O)[nH]c1=O,CCO.CCc1ccc2c(c1)C=Cc1oc(C)nc1C2c1c[nH]c(=O)[nH]c1=O,CCOC(=O)c1coc(CCl)n1.CCc1ccc2c(c1)C=Cc1oc(C)nc1N2c1c[nH]c(=O)[nH]c1=O,CCOC(=O)c1coc(CCl)n1.CCc1ccc2c(c1)C=Cc1oc(C)nc1C2Br,CCOC(=O)c1coc(CO)n1.CCc1ccc2c(c1)C=Cc1oc(C)nc1C2c1c[nH]c(=O)[nH]c1=O,,C#CC(=O)OCC.CCc1ccc2c(c1)C=Cc1oc(C)nc1C2c1c[nH]c(=O)[nH]c1=O,"
Nc1ccc2cc(-c3ccc(Br)cc3)oc2c1,O=[N+]([O-])c1ccc2cc(-c3ccc(Br)cc3)oc2c1,"O=[N+]([O-])c1ccc2cc(-c3ccc(Br)cc3)oc2c1,O=[N+]([O-])c1ccc2cc(I)oc2c1,[NH3+]c1cc2ccc([N+](=O)[O-])cc2o1,O=[N+]([O-])c1ccc2cc(B(O)O)oc2c1,O=[N+]([O-])c1ccc2cc(B(O)O)oc2c1,,,,O=[N+]([O-])c1ccc2cc([N+](=O)[O-])oc2c1,[N-]=[N+]=Nc1ccc2cc(-c3ccc(Br)cc3)oc2c1"
COC(=O)c1cnc2ccn(Cc3c(C)cccc3C)c2c1,COC(=O)c1cnc2cc[nH]c2c1.Cc1cccc(C)c1CCl,"COC(=O)c1cnc2cc[nH]c2c1.Cc1cccc(C)c1CBr,COC(=O)c1cnc2cc[nH]c2c1.Cc1cccc(C)c1CCl,,,COC(=O)c1cnc2cc[nH]c2c1.Cc1cccc(C)c1C=O,COC(=O)c1cnc2cc[nH]c2c1.Cc1cccc(C)c1C[Zn+],COC(=O)c1cnc2cc[nH]c2c1.Cc1cccc(C)c1C[S-],COC(=O)c1cnc2cc[nH]c2c1.Cc1cccc(C)c1C[Zn]Br,CO.Cc1cccc(C)c1Cn1ccc2ncc(C(=O)O)cc21,COC(=O)c1cnc2cc[nH]c2c1.Cc1cccc(C)c1CB(O)O"
Nc1cccc(CCCN2CCOCC2)c1,Nc1cccc(CCC(=O)N2CCOCC2)c1,"O=[N+]([O-])c1cccc(CCCN2CCOCC2)c1,Nc1cccc(C#CCN2CCOCC2)c1,CC(C)(C)OC(=O)Nc1cccc(CCCN2CCOCC2)c1,Nc1cccc(C=CCN2CCOCC2)c1,[N-]=[N+]=Nc1cccc(CCCN2CCOCC2)c1,Brc1cccc(CCCN2CCOCC2)c1.N,[NH3+]c1cccc(C#CCN2CCOCC2)c1,,Clc1cccc(CCCN2CCOCC2)c1.N,c1cncc(CCCN2CCOCC2)c1"
