products,reactants,predictions
CCc1nc2c(c(=O)n(Cc3ccc(Cl)cc3)c(=O)n2CC(=O)O)n1C,CCc1nc2c(c(=O)n(Cc3ccc(Cl)cc3)c(=O)n2CC(=O)OC)n1C,"CCc1nc2c(c(=O)n(Cc3ccc(Cl)cc3)c(=O)n2CC(=O)OC(C)(C)C)n1C,CCc1nc2c(c(=O)n(Cc3ccc(Cl)cc3)c(=O)n2CC(=O)OC(C)(C)C)n1C,CCc1nc2c(c(=O)n(Cc3ccc(Cl)cc3)c(=O)n2CC(=O)OC)n1C,CCOC(=O)Cn1c(=O)n(Cc2ccc(Cl)cc2)c(=O)c2c1nc(CC)n2C,CCc1nc2c(c(=O)n1Cc1ccc(Cl)cc1)C(=O)N2CC(=O)OC(C)(C)C,CCOC(=O)Cn1c(=O)n(Cc2ccc(Cl)cc2)c(=O)c2c1nc(CC)n2C,CCc1nc2c([nH]1)c(=O)n(Cc1ccc(Cl)cc1)c(=O)n2CC(=O)OC(C)(C)C,CCc1nc2c(c(=O)n(Cc3ccc(Cl)cc3)c(=O)n2CC(=O)OCc2ccccc2)n1C,CCc1nc2n(C)c=2c(=O)n(Cc2ccc(Cl)cc2)c(=O)n1CC(=O)OC(C)(C)C,"
C=CCO[C@H]1CCC[C@@H](OCc2cccc(C)c2C(=O)OC)C1,C=CCBr.COC(=O)c1c(C)cccc1CO[C@@H]1CCC[C@H](O)C1,"C=CCO[C@H]1CCC[C@H](O)C1.COC(=O)c1c(C)cccc1CCl,C=CCO[C@H]1CCC[C@H](O)C1.COC(=O)c1c(C)cccc1CO,C=CCO[C@H]1CCC[C@H](O)C1.COC(=O)c1c(C)cccc1CBr,C=CCO[C@H]1CCC[C@@H](O)C1.COC(=O)c1c(C)cccc1CCl,C=CCO[C@@H]1CCC[C@H](O)C1.COC(=O)c1c(C)cccc1CCl,C=CCO[C@H]1CCC[C@@H](O)C1.COC(=O)c1c(C)cccc1CO,C=CCO[C@H]1CCC[C@H](O)C1.COC(=O)c1c(C)cccc1CF,C=CCO[C@@H]1CCC[C@H](O)C1.COC(=O)c1c(C)cccc1CO,C=CCO[C@H]1C=CC[C@H](O)C1.COC(=O)c1c(C)cccc1CO,C=CCO[C@H]1CCC[C@@H](O)C1.COC(=O)c1c(C)cccc1CBr"
Cc1c(NC(=S)NCCN)ccc2c1OCC2,Cc1c(N=C=S)ccc2c1OCC2.NCCN,"Cc1c(N=C=S)ccc2c1OCC2.NCCN,Cc1c(N)ccc2c1OCC2.NCCN=C=S,Cc1c(NC(=S)Cl)ccc2c1OCC2.NCCN,Cc1c(NC(=S)NCC#N)ccc2c1OCC2,Cc1c(NN=C=S)ccc2c1OCC2.NCCN,Cc1c(N=C=S)ccc2c1OCC2.NCCNN,,,Cc1c(NCl)ccc2c1OCC2.NCCN,Cc1c(NC(=S)NCCN)ccc2c1OCC2"
Cc1cc2c(NCCc3ccccc3)nc(-c3ccncc3)nc2s1,Cc1cc2c(Cl)nc(-c3ccncc3)nc2s1.NCCc1ccccc1,"Cc1cc2c(Cl)nc(-c3ccncc3)nc2s1.NCCc1ccccc1,BrCCc1ccccc1.Cc1cc2c(N)nc(-c3ccncc3)nc2s1,Cc1cc2c(O)nc(-c3ccncc3)nc2s1.NCCc1ccccc1,,Cc1cc2c(Cl)nc(-c3ccncc3)nc2s1.N[CH]Cc1ccccc1,Cc1cc2c(Cl)nc(-c3ccncc3)nc2s1.NCCc1ccccc1,Cc1cc2c(Cl)nc(-c3cccnc3)nc2s1.NCCc1ccccc1,Cc1cc2c(Cl)nc(-c3ccncc3)nc2s1.NNCCc1ccccc1,CNCCc1ccccc1.Cc1cc2c(Cl)nc(-c3ccncc3)nc2s1,BrCCc1ccccc1.Cc1cc2c(Cl)nc(-c3ccncc3)nc2s1"
Cc1nc(-c2ccc(-c3cccs3)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,Cc1nc(-c2ccc(Br)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1.OB(O)c1cccs1,"Cc1nc(-c2ccc(Br)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1.OB(O)c1cccs1,Cc1nc(-c2ccc(Br)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1.OB(O)c1cccs1,Cc1nc(-c2ccc(I)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1.OB(O)c1cccs1,CI.Cc1nc(-c2ccc(-c3cccs3)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,Cc1nc(-c2ccc(Br)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1.OB(O)c1cccs1,CI.Cc1nc(-c2ccc(-c3cccs3)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,Cc1nc(-c2ccc(I)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1.OB(O)c1cccs1,,CNc1nc(-c2ccc(Br)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1.OB(O)c1cccs1,COc1nc(-c2ccc(Br)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1.OB(O)c1cccs1"
CC(C)CN(C(CO)CCCCNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)c1cccnc1)S(=O)(=O)c1ccc(F)c(N)c1,CC(C)CN([C@H](CO)CCCCNC(=O)[C@@H](N)Cc1ccc2ccccc2c1)S(=O)(=O)c1ccc(F)c(N)c1.O=C(O)c1cccnc1,"CC(C)CN(C(CO)CCCCNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)c1cccnc1)S(=O)(=O)c1ccc(F)c(NC(=O)OC(C)(C)C)c1,CC(C)CN(C(CO)CCCCNC(=O)C(N)Cc1ccc2ccccc2c1)S(=O)(=O)c1ccc(F)c(N)c1.O=C(O)c1cccnc1,CC(C)CN(C(CO)CCCCNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)c1cccnc1)S(=O)(=O)c1ccc(F)c([N+](=O)[O-])c1,CC(C)CN([C@H](CO)CCCCNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)c1cccnc1)S(=O)(=O)c1ccc(F)c(NC(=O)OC(C)(C)C)c1,CC(C)CN([C@H](CO)CCCCNC(=O)C(N)Cc1ccc2ccccc2c1)S(=O)(=O)c1ccc(F)c(N)c1.O=C(O)c1cccnc1,CC(C)CN(C(CO)CCCCNC(=O)C(N)Cc1ccc2ccccc2c1)S(=O)(=O)c1ccc(F)c(N)c1.O=C(Cl)c1cccnc1,CC(C)CN(NC(=O)c1cccnc1)C(CO)CCCCNC(=O)C(N)Cc1ccc2ccccc2c1.Nc1cc(S(=O)(=O)Cl)ccc1F,CC(C)CN(C(CO)CCCCNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)c1cccnc1)S(=O)(=O)c1ccc(F)c(NC(=O)OC(C)(C)C)c1,CC(C)CN(C(CO)CCCCNC(=O)C(N)Cc1ccc2ccccc2c1)S(=O)(=O)c1ccc(F)c([N+](=O)[O-])c1,CC(C)CN([C@H](CO)CCCCNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)c1cccnc1)S(=O)(=O)c1ccc(F)c([N+](=O)[O-])c1"
COCC(=O)N[C@H]1CC[C@H](NC(=O)c2c(C)[nH]c3c(-c4cc(C(F)F)ccc4OCC4CC4)ncnc23)C[C@@H]1C,COCC(=O)Cl.Cc1[nH]c2c(-c3cc(C(F)F)ccc3OCC3CC3)ncnc2c1C(=O)N[C@H]1CC[C@H](N)[C@@H](C)C1,"COCC(=O)Cl.Cc1[nH]c2c(-c3cc(C(F)F)ccc3OCC3CC3)ncnc2c1C(=O)N[C@H]1CC[C@H](N)[C@@H](C)C1,COCC(=O)Cl.Cc1[nH]c2c(-c3cc(C(F)F)ccc3OCC3CC3)ncnc2c1C(=O)N[C@H]1CC[C@H](N)[C@H](C)C1,CN[C@H]1CC[C@H](NC(=O)c2c(C)[nH]c3c(-c4cc(C(F)F)ccc4OCC4CC4)ncnc23)C[C@@H]1C.COCC(=O)Cl,COCC(=O)O.Cc1[nH]c2c(-c3cc(C(F)F)ccc3OCC3CC3)ncnc2c1C(=O)N[C@H]1CC[C@H](N)[C@@H](C)C1,COCC(=O)Cl.Cc1[nH]c2c(-c3cc(C(F)F)ccc3OCC3CC3)ncnc2c1C(=O)N[C@H]1CC[C@@H](N)[C@@H](C)C1,CCOCC(=O)Cl.Cc1[nH]c2c(-c3cc(C(F)F)ccc3OCC3CC3)ncnc2c1C(=O)N[C@H]1CC[C@H](N)[C@@H](C)C1,COCC(=O)Cl.C[C]1C[C@@H](NC(=O)c2c(C)[nH]c3c(-c4cc(C(F)F)ccc4OCC4CC4)ncnc23)CC[C@@H]1N,COCC(=O)Br.Cc1[nH]c2c(-c3cc(C(F)F)ccc3OCC3CC3)ncnc2c1C(=O)N[C@H]1CC[C@H](N)[C@@H](C)C1,COCC(=O)N[C@H]1CC[C@H](N)[C@@H](C)C1.Cc1[nH]c2c(-c3cc(C(F)F)ccc3OCC3CC3)ncnc2c1C(=O)O,COCC(=O)Cl.Cc1[nH]c2c(-c3cc(C(F)F)ccc3OCC3CC3)ncnc2c1C(=O)N[C@@H]1CC[C@H](N)[C@@H](C)C1"
COC(OC)c1cc(C)c(CN)c(C)c1,COC(OC)c1cc(C)c(C#N)c(C)c1,"COC(OC)c1cc(C)c(C#N)c(C)c1,COC(OC)c1cc(C)c(CN=[N+]=[N-])c(C)c1,COC(OC)c1cc(C)c(CN)c(C)c1.C[O-],COC(OC)c1cc(C)c(C#N)c(C)c1,COC(OC)c1cc(C)c(C[N+](=O)[O-])c(C)c1,CN.COC(OC)c1cc(C)c(C#N)c(C)c1,COC(OC)c1cc(C)c(CC#N)c(C)c1,COC(OC)(OC)c1cc(C)c(C#N)c(C)c1,COC(OC)c1cc(C)c(C#N)c(C)c1,COc1cc(C)c(C#N)c(C)c1"
O=C(CCl)OC12CC3CC(CC(C3)C1)C2,O=C(Cl)CCl.OC12CC3CC(CC(C3)C1)C2,"O=C(Cl)CCl.OC12CC3CC(CC(C3)C1)C2,O=C(O)CCl.OC12CC3CC(CC(C3)C1)C2,O=C(Br)CCl.OC12CC3CC(CC(C3)C1)C2,NC12CC3CC(CC(C3)C1)C2.O=C(Cl)CCl,FC(Cl)(Cl)CCl.O=C(O)CCl,O=C(F)CCl.OC12CC3CC(CC(C3)C1)C2,O=C(Cl)CCl.OC12CC3CC(CC(C3)C1)C2,NC(=O)CCl.OC12CC3CC(CC(C3)C1)C2,O=C(O)CCl.OC12CC3CC(CC(C3)C1)C2,"
O=C(CCCCCOC(=O)c1ccccc1)OCc1ccccc1,O=C(CCCCCO)OCc1ccccc1.O=C(Cl)c1ccccc1,"O=C(CCCCCO)OCc1ccccc1.O=C(O)c1ccccc1,O=C(CCCCCBr)OCc1ccccc1.O=C(O)c1ccccc1,O=C(CCCCCBr)OCc1ccccc1.O=C([O-])c1ccccc1,O=C(CCCCCBr)OCc1ccccc1.O=C(O)c1ccccc1,O=C(CCCCCO)OCc1ccccc1.O=C(O)c1ccccc1,O=C(CCCCCBr)OCc1ccccc1.O=C(O)c1ccccc1,O=C(CCCCCO)OCc1ccccc1.O=C(Cl)c1ccccc1,O=C(CCCCCO)OCc1ccccc1.O=C(Cl)c1ccccc1,O=C(CCCCCCl)OCc1ccccc1.O=C(O)c1ccccc1,O=C(CCCCCO)OCc1ccccc1.O=C(O)c1ccccc1"
Fc1ccc(-c2cncc(CNCC3CCc4ccccc4O3)c2)cc1,NCC1CCc2ccccc2O1.O=Cc1cncc(-c2ccc(F)cc2)c1,"NCC1CCc2ccccc2O1.O=Cc1cncc(-c2ccc(F)cc2)c1,O=C(NCC1CCc2ccccc2O1)c1cncc(-c2ccc(F)cc2)c1,NCC1CCc2ccccc2O1.O=Cc1cncc(-c2ccc(F)cc2)c1,Fc1ccc(-c2cncc(CCl)c2)cc1.NCC1CCc2ccccc2O1,O=Cc1cncc(-c2ccc(F)cc2)c1.[NH3+]CC1CCc2ccccc2O1,Fc1ccc(-c2cncc(CCl)c2)cc1.NCC1CCc2ccccc2O1,Fc1ccc(-c2cncc(C=NCC3CCc4ccccc4O3)c2)cc1,NCC1CCc2ccccc2O1.O=Cc1cncc(-c2ccc(F)cc2)c1,Fc1ccc(-c2cncc(CBr)c2)cc1.NCC1CCc2ccccc2O1,NCC1CCc2ccccc2O1.O=C(O)c1cncc(-c2ccc(F)cc2)c1"
CC(C)C1=C(C(=O)N(CCO)C(C)C)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,CC(C)C1=C(C(=O)N(CCO[Si](C)(C)C(C)(C)C)C(C)C)SC2=NC(C)(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N21,"CC(C)C1=C(C(=O)O)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21.CC(C)NCCO,CC(C)C1=C(C(=O)NCCO)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21.CC(C)NCCO,CC(C)=O.CC(C)C1=C(C(=O)NCCO)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,CC(C)C1=C(C(=O)NCCO)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21.CC(C)I,CC(C)C1=C(C(=O)NCCO)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21.CC(C)O,CC(C)Br.CC(C)C1=C(C(=O)NCCO)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,CC(C)C1=C(C(=O)NCCO)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21.CC(C)Cl,CC(C)NC(=O)C1=C(C(C)C)N2C(=N[C@@](C)(c3ccc(Cl)cc3)[C@H]2c2ccc(Cl)cc2)S1.OCCBr,CC(C)C1=C(C(=O)NCCOC2CCCCO2)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,CC(C)C1=C(C(=O)O)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21.CC(C)NCCO"
COC(=O)c1cc(F)c(OS(=O)(=O)c2c(C)cc(C)cc2C)nc1Nc1ccc(F)cc1F,COC(=O)c1cc(F)c(O)nc1Nc1ccc(F)cc1F.Cc1cc(C)c(S(=O)(=O)Cl)c(C)c1,"COC(=O)c1cc(F)c(O)nc1Nc1ccc(F)cc1F.Cc1cc(C)c(S(=O)(=O)Cl)c(C)c1,COC(=O)c1cc(F)c(N)nc1Nc1ccc(F)cc1F.Cc1cc(C)c(S(=O)(=O)Cl)c(C)c1,COC(=O)c1cc(F)c([O-])nc1Nc1ccc(F)cc1F.Cc1cc(C)c(S(=O)(=O)Cl)c(C)c1,COC(=O)c1cc(F)c(F)nc1Nc1ccc(F)cc1F.Cc1cc(C)c(S(=O)(=O)Cl)c(C)c1,COC(=O)c1cc(F)c(Cl)nc1Nc1ccc(F)cc1F.Cc1cc(C)c(S(=O)(=O)Cl)c(C)c1,COC(=O)c1cc(F)c(CO)nc1Nc1ccc(F)cc1F.Cc1cc(C)c(S(=O)(=O)Cl)c(C)c1,COC(=O)c1cc(F)c(Cl)nc1Nc1ccc(F)cc1F.Cc1cc(C)c(S(=O)(=O)O)c(C)c1,COC(=O)c1cc(Cl)c(O)nc1Nc1ccc(F)cc1F.Cc1cc(C)c(S(=O)(=O)Cl)c(C)c1,,COC(=O)c1cc(F)c(O)nc1Nc1ccc(F)cc1F.COc1cc(C)c(S(=O)(=O)Cl)c(C)c1"
COC(=O)C1CC(C)CN(C(=O)OC(C)(C)C)C1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)C1CNCC(C)C1,"CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)C1CNCC(C)C1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)C1CNCC(C)C1,CB(O)O.COC(=O)C1CC(C)CN(C(=O)OC(C)(C)C)C1,COC(=O)C1CNCC(C)C1.COC(=O)OC(=O)OC(C)(C)C,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)C1CNC[C@@H](C)C1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)C1CNCC(C)C1,CCOC(=O)OC(=O)OC(C)(C)C.COC(=O)C1CNCC(C)C1,CI.COC(=O)C1CNCC(C)C1,CCOC(=O)C1CNCC(C)C1.COC(=O)OC(=O)OC(C)(C)C,"
CCCC(CCC)NC(=O)c1cccc(Br)c1,CCCC(N)CCC.O=C(Cl)c1cccc(Br)c1,"CCCC(N)CCC.O=C(O)c1cccc(Br)c1,CCCC(N)CCC.O=C(O)c1cccc(Br)c1,CCCC(N)CCC.O=C(O)c1cccc(Br)c1,CCCC(N)CCC.O=C(Cl)c1cccc(Br)c1,CCCC(N)CCC.O=C(O)c1cccc(Br)c1,,CCCC(N)CCC.O=C(F)c1cccc(Br)c1,CCCC(N)CCC.O=C(O)c1cccc(Br)c1,CCCC(N)CC.O=C(O)c1cccc(Br)c1,CCCC(C)N.O=C(O)c1cccc(Br)c1"
CCOC(=O)C(=Cc1ccc(OCc2ccccc2)cc1)OCC,CCOC(=O)C(OCC)[P+](c1ccccc1)(c1ccccc1)c1ccccc1.O=Cc1ccc(OCc2ccccc2)cc1,"CCOCC(=O)OCC.O=Cc1ccc(OCc2ccccc2)cc1,CCOCC(=O)OCC.O=Cc1ccc(OCc2ccccc2)cc1,CCOCC(=O)OCC.CCOCC(=O)c1ccc(OCc2ccccc2)cc1,CCOCC(=O)OCC.O=Cc1ccc(OCc2ccccc2)cc1,CCOCC(=O)OCC.CCOCc1ccc(OCc2ccccc2)cc1,CCOC(=O)c1ccc(OCc2ccccc2)cc1.CCOCC(=O)OCC,CCOCC(=O)N(CC)OCC.O=Cc1ccc(OCc2ccccc2)cc1,CCOCC(=O)NOCC.O=Cc1ccc(OCc2ccccc2)cc1,CCNC(=O)COCC.O=Cc1ccc(OCc2ccccc2)cc1,CCOCC(=O)COCC.O=Cc1ccc(OCc2ccccc2)cc1"
CN(C)S(=O)(=O)NC(=O)c1cc(Cl)c(OCCC2CCC2)cc1F,CN(C)S(=O)(=O)NC(=O)c1cc(Cl)c(F)cc1F.OCCC1CCC1,"CN(C)S(=O)(=O)NC(=O)c1cc(Cl)c(F)cc1F.OCCC1CCC1,CN(C)S(N)(=O)=O.O=C(O)c1cc(Cl)c(OCCC2CCC2)cc1F,CN(C)S(N)(=O)=O.O=C(O)c1cc(Cl)c(F)cc1F,CN(C)S(=O)(=O)NC(=O)c1cc(Cl)c(Cl)cc1F.OCCC1CCC1,CN(C)S(N)(=O)=O.O=C([O-])c1cc(Cl)c(F)cc1F,CN(C)S(=O)(=O)Cl.NC(=O)c1cc(Cl)c(OCCC2CCC2)cc1F,CN(C)S(N)(=O)=O.O=C(O)c1cc(Cl)c(F)cc1F,CN(C)S(N)(=O)=O.O=C(O)c1cc(Cl)c(OCCC2CCC2)cc1F,CN(C)S(=O)(=O)Cl.NC(=O)c1cc(Cl)c(F)cc1F,BrCCC1CCC1.CN(C)S(=O)(=O)NC(=O)c1cc(Cl)c(F)cc1F"
CCCN(CCC)CCNc1nc2cc(C(C)C)ccc2[n+]([O-])n1,CC(C)c1ccc2c(c1)nc(Cl)n[n+]2[O-].CCCN(CCC)CCN,"CC(C)c1ccc2c(c1)nc(Cl)n[n+]2[O-].CCCN(CCC)CCN,CC(C)c1ccc2c(c1)nc(Cl)n[n+]2[O-].CCCN(CCC)CCN,C=C(C)c1ccc2c(c1)nc(NCCN(CCC)CCC)n[n+]2[O-],,,CC(C)c1ccc2c(c1)nc(N)n[n+]2[O-].CCCN(CCC)CCN,C#CC(C)c1ccc2c(c1)nc(NCCN(CCC)CCC)n[n+]2[O-],CCCN(CCC)CCN.CCc1ccc2c(c1)nc(Cl)n[n+]2[O-],,CC(C)c1ccc2c(c1)nc(O)n[n+]2[O-].CCCN(CCC)CCN"
CCCCCN1CCCCCC1=O,CCCCCBr.O=C1CCCCCN1,"CCCCCBr.O=C1CCCCCN1,C1CCCNCC1.CCCCCBr,C1CCNCC1.CCCCCBr,CCCCCCl.O=C1CCCCCN1,CCCCCO.O=C1CCCCCN1,CCCCCBr.O=C1CCCCCN1,,CCCCCCBr.O=C1CCCCCN1,CCCCCN1CCCCCC1O,CCCCCNO.O=C(Cl)CCCCCCl"
CN1CCN(CC#Cc2cc3nccc(Oc4ccc(NC(=O)C5(C)CCN(c6ccc(F)cc6)C5=O)cc4F)c3s2)CC1,CC1(C(=O)O)CCN(c2ccc(F)cc2)C1=O.CN1CCN(CC#Cc2cc3nccc(Oc4ccc(N)cc4F)c3s2)CC1,"CC1(C(=O)O)CCN(c2ccc(F)cc2)C1=O.CN1CCN(CC#Cc2cc3nccc(Oc4ccc(N)cc4F)c3s2)CC1,CN1CCN(CC#Cc2cc3nccc(Oc4ccc(N)cc4F)c3s2)CC1.COC(=O)C1(C)CCN(c2ccc(F)cc2)C1=O,CC1(C(=O)O)CCN(c2ccc(F)cc2)C1=O.CN1CCN(CC#Cc2cc3nccc(Oc4ccc(N)cc4F)c3s2)CC1,CN1CCN(CC#Cc2cc3nccc(Oc4ccc(N)cc4F)c3s2)CC1.COC(=O)C1(C)CCN(c2ccc(F)cc2)C1=O,CN1CCN(CC#Cc2cc3nccc(Oc4ccc(N)cc4F)c3s2)CC1.C[C@]1(C(=O)O)CCN(c2ccc(F)cc2)C1=O,CN1CCNCC1.COC(=O)C1(C)CCN(c2ccc(F)cc2)C1=O,CC1(C(=O)Cl)CCN(c2ccc(F)cc2)C1=O.CN1CCN(CC#Cc2cc3nccc(Oc4ccc(N)cc4F)c3s2)CC1,CN1CCN(CC#Cc2cc3nccc(Oc4ccc(N)cc4F)c3s2)CC1.C[C@@]1(C(=O)O)CCN(c2ccc(F)cc2)C1=O,CC1(C(N)=O)CCN(c2ccc(F)cc2)C1=O.CN1CCN(CC#Cc2cc3nccc(Oc4ccc(N)cc4F)c3s2)CC1,CN1CCN(CC#Cc2cc3nccc(Oc4ccc(N)cc4F)c3s2)CC1.CN1CCN(c2ccc(F)cc2)C1=O"
Nc1cccc(-c2ccoc2)n1,Nc1cccc(Cl)n1.OB(O)c1ccoc1,"Nc1cccc(Br)n1.OB(O)c1ccoc1,Nc1cccc(Cl)n1.OB(O)c1ccoc1,Nc1cccc(F)n1.OB(O)c1ccoc1,Nc1cccc(-c2ccoc2)n1.OB(O)c1ccoc1,C[Sn](C)(C)c1ccoc1.Nc1cccc(Br)n1,Nc1cccc(Br)n1.OB(O)c1ccoc1,Nc1cccc(F)n1.OB(O)c1ccoc1,,Nc1cccc(I)n1.OB(O)c1ccoc1,C[Sn](C)(C)c1ccoc1.Nc1cccc(Cl)n1"
COc1ccc(COc2cccc(O)c2)cc1,COc1ccc(CCl)cc1.Oc1cccc(O)c1,"COc1ccc(CCl)cc1.Oc1cccc(O)c1,COCOc1cccc(OCc2ccc(OC)cc2)c1,CI.Oc1ccc(COc2cccc(O)c2)cc1,COc1ccc(COc2cccc(OC(C)=O)c2)cc1,CCl.Oc1ccc(COc2cccc(O)c2)cc1,COc1ccc(CBr)cc1.Oc1cccc(O)c1,COc1ccc(COc2cccc(OC(C)=O)c2)cc1,CCOCOc1cccc(OCc2ccc(OC)cc2)c1,CBr.Oc1ccc(COc2cccc(O)c2)cc1,COCOc1cccc(COc2ccc(OC)cc2)c1"
O=C1C[C@@H]2[C@@H](/C=C/C(=O)c3cc4ccccc4s3)[C@H](OC(=O)c3ccccc3)C[C@@H]2O1,CCOP(=O)(CC(=O)c1cc2ccccc2s1)OCC.O=C[C@@H]1[C@H]2CC(=O)O[C@H]2C[C@H]1OC(=O)c1ccccc1,"O=C(O)c1cc2ccccc2s1.O=C1C[C@@H]2[C@@H](/C=C/C(=O)c3ccccc3)[C@H](O)C[C@@H]2O1,O=C(O)c1cc2ccccc2s1.O=C1C[C@@H]2[C@@H](/C=C/C(=O)c3ccccc3)[C@H](O)C[C@H]2O1,O=C(O)c1cc2ccccc2s1.O=C1C[C@@H]2[C@@H](/C=C/C(=O)c3ccccc3)[C@@H](O)C[C@@H]2O1,O=C(O)c1cc2ccccc2s1.O=C1C[C@@H]2[C@H](/C=C/C(=O)c3ccccc3)[C@@H](O)C[C@@H]2O1,O=C(O)c1cc2ccccc2s1.O=C1C[C@H]2[C@H](/C=C/C(=O)c3ccccc3)[C@@H](O)C[C@@H]2O1,O=C(O)c1cc2ccccc2s1.O=C1C[C@@H]2[C@@H](/C=C/C(=O)c3ccccc3)[C@@H](O)C[C@H]2O1,O=C(O)c1ccccc1.O=C1C[C@@H]2[C@@H](/C=C/C(=O)c3cc4ccccc4s3)[C@H](O)C[C@@H]2O1,O=C(O)c1ccccc1.O=C1C[C@@H]2[C@@H](C=CC(=O)c3cc4ccccc4s3)[C@H](O)C[C@@H]2O1,O=C(O)c1ccccc1.O=C1C[C@@H]2[C@@H](/C=C/C(=O)c3cc4ccccc4s3)[C@H](OC(=O)c3ccccc3)C[C@@H]2O1,O=C(O)c1ccccc1.O=C1C[C@@H]2[C@@H](C=CC(=O)c3cc4ccccc4s3)[C@H](OC(=O)c3ccccc3)C[C@@H]2O1"
COc1ccc(F)c(-c2cccc3c(N)c4c(nc23)CN(C2CCC2)C4=O)c1,COc1ccc(F)c(B(O)O)c1.Nc1c2c(nc3c(Br)cccc13)CN(C1CCC1)C2=O,"COc1ccc(F)c(B(O)O)c1.Nc1c2c(nc3c(Br)cccc13)CN(C1CCC1)C2=O,COc1ccc(F)c(B(O)O)c1.Nc1c2c(nc3c(Br)cccc13)NCN(C1CCC1)C2=O,COc1ccc(F)c(B(O)O)c1.Nc1c2c(nc3c(Br)cccc13)N(C1CCC1)C2=O,CO.Nc1c2c(nc3c(Br)cccc13)CN(C1CCC1)C2=O,COc1ccc(F)c(B(O)O)c1.Nc1c2c(nc3c(Br)cccc13)OCN(C1CCC1)C2=O,COB(O)c1cc(OC)ccc1F.Nc1c2c(nc3c(Br)cccc13)CN(C1CCC1)C2=O,C[O-].Nc1c2c(nc3c(Br)cccc13)CN(C1CCC1)C2=O,COc1ccc(F)c(B(O)O)c1.Nc1c2c(nc3c(Br)cccc13)CN(C1CCC1)C2=O,CN1Cc2nc3c(Br)cccc3c(N)c2C1=O.COc1ccc(F)c(B(O)O)c1,COc1ccc(F)c(B(O)O)c1.Nc1c2c(nc3c(Br)cccc13)NC2=O"
